sent_id,text,tokens,doc_id,doc_group,author,title
1778-211,"οὔτε γὰρ τὰ ζῳοτοκοῦντα ὁμοίως ἔχει πάντα, ἀλλ ἄνθρωποι μὲν καὶ τὰ πεζὰ πάντα κάτω πρὸς τοῖς ἄρθροις,","οὔτε γὰρ τὰ ζῳοτοκοῦντα ὁμοίως ἔχει πάντα , ἀλλ ἄνθρωποι μὲν καὶ τὰ πεζὰ πάντα κάτω πρὸς τοῖς ἄρθροις ,",1778,Aristotle,Aristotle,Generation of Animals
1588-1461,"ἔτι ἐκ τῆς προσθέσεως,","ἔτι ἐκ τῆς προσθέσεως ,",1588,Aristotle,Aristotle,Topics
1447-4141,οὐ γὰρ νέμονται κατὰ τοῦτον τὸν χρόνον.,οὐ γὰρ νέμονται κατὰ τοῦτον τὸν χρόνον .,1447,Aristotle,Aristotle,History of Animals
1196-2610,"πότερον ὅτι τοῖς μὲν ἄλλοις νόσημα,","πότερον ὅτι τοῖς μὲν ἄλλοις νόσημα ,",1196,Aristotle,Aristotle,Problems
1447-4327,κηριάζουσι γὰρ καὶ οἱ κήρυκες.,κηριάζουσι γὰρ καὶ οἱ κήρυκες .,1447,Aristotle,Aristotle,History of Animals
435-1823,ἐφρόντιζε γὰρ ἂν ὥστε φίλος εἶναι·,ἐφρόντιζε γὰρ ἂν ὥστε φίλος εἶναι ·,435,Aristotle,Aristotle,Rhetoric
1196-5340,"Διὰ τί ἐπὶ τῇ ἀπολαύσει τῆς ὀπώρας, οἷον σύκων καὶ τῶν τοιούτων, ἢ οἶνον ἄκρατον δεῖ ἐπιπίνειν ἢ ὕδωρ;","Διὰ τί ἐπὶ τῇ ἀπολαύσει τῆς ὀπώρας , οἷον σύκων καὶ τῶν τοιούτων , ἢ οἶνον ἄκρατον δεῖ ἐπιπίνειν ἢ ὕδωρ ;",1196,Aristotle,Aristotle,Problems
1196-6244,"καὶ οἱ ἄλλοι δὲ πάντες, ὅθεν πνέουσιν.","καὶ οἱ ἄλλοι δὲ πάντες , ὅθεν πνέουσιν .",1196,Aristotle,Aristotle,Problems
974-3879,ὥστε ἀνάγκη ἐν χρόνῳ ἵστασθαι·,ὥστε ἀνάγκη ἐν χρόνῳ ἵστασθαι ·,974,Aristotle,Aristotle,Physics
21-4562,τίς ἐστιν ἡ ἀντίθεσις πρὸς ταῦτα τοῦ ἴσου;,τίς ἐστιν ἡ ἀντίθεσις πρὸς ταῦτα τοῦ ἴσου ;,21,Aristotle,Aristotle,Metaphysics
1196-4089,ὑπὸ δὲ τὸν ἥλιον οὐ γίνεται διὰ τὸ πλησίον μὲν τῆς γῆς ὄντος διαλύεσθαι ἂν ὑπὸ.,ὑπὸ δὲ τὸν ἥλιον οὐ γίνεται διὰ τὸ πλησίον μὲν τῆς γῆς ὄντος διαλύεσθαι ἂν ὑπὸ .,1196,Aristotle,Aristotle,Problems
407-3444,οὐ πᾶσα,οὐ πᾶσα,407,Aristotle,Aristotle,Nicomachean Ethics
1266-650,ἀλλὰ μαρτυρίου χάριν τούτους εἴπομεν·,ἀλλὰ μαρτυρίου χάριν τούτους εἴπομεν ·,1266,Aristotle,Aristotle,Meteorologica
1266-995,πολλοστὸν γὰρ δεῖ μέρος αὐτὸ τοῦ λειφθέντος εἶναι ἐν τῇ γῇ.,πολλοστὸν γὰρ δεῖ μέρος αὐτὸ τοῦ λειφθέντος εἶναι ἐν τῇ γῇ .,1266,Aristotle,Aristotle,Meteorologica
920-1375,"ἄπειρος γὰρ ἂν εἴη καὶ ἀόριστος ἡ κίνησις,","ἄπειρος γὰρ ἂν εἴη καὶ ἀόριστος ἡ κίνησις ,",920,Aristotle,Aristotle,On the Heavens
21-3159,τὰ μέρη,τὰ μέρη,21,Aristotle,Aristotle,Metaphysics
407-5685,"καὶ οὗ γένεσις ἡ ἡδονή, τούτου ἡ λύπη φθορά.","καὶ οὗ γένεσις ἡ ἡδονή , τούτου ἡ λύπη φθορά .",407,Aristotle,Aristotle,Nicomachean Ethics
1315-1128,"ἡ γὰρ ἄγνοια αἰτία τοῦ πράττειν ταῦτα,","ἡ γὰρ ἄγνοια αἰτία τοῦ πράττειν ταῦτα ,",1315,Aristotle,Aristotle,Magna Moralia
1447-7497,ὦπται δὲ πίνων.,ὦπται δὲ πίνων .,1447,Aristotle,Aristotle,History of Animals
407-2785,"ἡ δὲ κλίνη δέκατον μέρος,","ἡ δὲ κλίνη δέκατον μέρος ,",407,Aristotle,Aristotle,Nicomachean Ethics
555-1002,αἱ γὰρ ἄλλαι ἀνθρώπων δέονται·,αἱ γὰρ ἄλλαι ἀνθρώπων δέονται ·,555,Aristotle,Aristotle,Politics
1835-2896,"Οὐδ᾿ ὅταν τὸ ἐναντίον τῷ συμπεράσματι ὑποτεθῇ,","Οὐδ᾿ ὅταν τὸ ἐναντίον τῷ συμπεράσματι ὑποτεθῇ ,",1835,Aristotle,Aristotle,Prior Analytics
1447-516,"διὰ τὸ ἐκ τοῦ στήθους εἶναι τὴν ἀναπνοὴν καὶ ἐκπνοὴν κατὰ τὸν γαργαρεῶνα, καὶ μὴ ἐκ τῆς κεφαλῆς τινὶ μέρει·","διὰ τὸ ἐκ τοῦ στήθους εἶναι τὴν ἀναπνοὴν καὶ ἐκπνοὴν κατὰ τὸν γαργαρεῶνα , καὶ μὴ ἐκ τῆς κεφαλῆς τινὶ μέρει ·",1447,Aristotle,Aristotle,History of Animals
407-4308,δέχεται γὰρ τὸ μᾶλλον καὶ τὸ ἧττον καὶ τὰ ἕτερα τῷ εἴδει.,δέχεται γὰρ τὸ μᾶλλον καὶ τὸ ἧττον καὶ τὰ ἕτερα τῷ εἴδει .,407,Aristotle,Aristotle,Nicomachean Ethics
974-3620,ἠκολούθηκεν δὲ μάλιστα τὸ διαιρεῖσθαι πάντα καὶ ἄπειρα εἶναι ἀπὸ τοῦ μεταβάλλοντος·,ἠκολούθηκεν δὲ μάλιστα τὸ διαιρεῖσθαι πάντα καὶ ἄπειρα εἶναι ἀπὸ τοῦ μεταβάλλοντος ·,974,Aristotle,Aristotle,Physics
972-100,"περὶ τῶν ἄλλων ὡς εἰπεῖν οὐδενός, οἷον τοῦ ποιεῖν καὶ τοῦ πάσχειν,","περὶ τῶν ἄλλων ὡς εἰπεῖν οὐδενός , οἷον τοῦ ποιεῖν καὶ τοῦ πάσχειν ,",972,Aristotle,Aristotle,On Coming-to-Be and Passing-Away
1386-212,"Ἀλλὰ ἔργον ἐν τοῦ ζῴου ἐστὶ κρεῖττον παρὰ πᾶν ἔργον τοῦ φυτοῦ,","Ἀλλὰ ἔργον ἐν τοῦ ζῴου ἐστὶ κρεῖττον παρὰ πᾶν ἔργον τοῦ φυτοῦ ,",1386,Aristotle,Aristotle,On Plants
974-1394,"εἰ δὲ τοιοῦτον, οὐκ ἄπειρον,","εἰ δὲ τοιοῦτον , οὐκ ἄπειρον ,",974,Aristotle,Aristotle,Physics
1588-2012,"οἷον ἐν ᾧ τὸ λευκόν, καὶ τὸ χρῶμα,","οἷον ἐν ᾧ τὸ λευκόν , καὶ τὸ χρῶμα ,",1588,Aristotle,Aristotle,Topics
1781-176,διʼ οὗ τὸ πνεῦμα τῇ ἀναπνοῇ φέρεσθαι ἐκ τοῦ βρογχίου εἰς τὴν κοιλίαν καὶ πάλιν ἔξω·,διʼ οὗ τὸ πνεῦμα τῇ ἀναπνοῇ φέρεσθαι ἐκ τοῦ βρογχίου εἰς τὴν κοιλίαν καὶ πάλιν ἔξω ·,1781,Aristotle,Aristotle,On breath
928-57,ἐνδέχοιτʼ,ἐνδέχοιτʼ,928,Aristotle,Aristotle,On the Soul
920-81,"εἰ μὲν γὰρ ἡ ἄνω, πῦρ ἔσται ἤ ἀήρ,","εἰ μὲν γὰρ ἡ ἄνω , πῦρ ἔσται ἤ ἀήρ ,",920,Aristotle,Aristotle,On the Heavens
1778-1579,ἀλλὰ τοῦτο σημεῖον οὐθέν·,ἀλλὰ τοῦτο σημεῖον οὐθέν ·,1778,Aristotle,Aristotle,Generation of Animals
1835-4857,"ὥσθ᾿ αἱ μὲν εἶναί τι, αἱ δὲ μὴ εἶναί τι ἔσονται ἀρχαί.","ὥσθ᾿ αἱ μὲν εἶναί τι , αἱ δὲ μὴ εἶναί τι ἔσονται ἀρχαί .",1835,Aristotle,Aristotle,Prior Analytics
407-1461,"ἣ δὲ ὅτι οὐχ ὅτε, ἤ τι τῶν τοιούτων·","ἣ δὲ ὅτι οὐχ ὅτε , ἤ τι τῶν τοιούτων ·",407,Aristotle,Aristotle,Nicomachean Ethics
21-40,οἱ δὲ τὸ διότι καὶ τὴν αἰτίαν γνωρίζουσιν.,οἱ δὲ τὸ διότι καὶ τὴν αἰτίαν γνωρίζουσιν .,21,Aristotle,Aristotle,Metaphysics
1266-27,"ὅθεν γὰρ ἡ τῆς κινήσεως ἀρχὴ πᾶσιν, ἐκείνην αἰτίαν νομιστέον πρώτην.","ὅθεν γὰρ ἡ τῆς κινήσεως ἀρχὴ πᾶσιν , ἐκείνην αἰτίαν νομιστέον πρώτην .",1266,Aristotle,Aristotle,Meteorologica
1447-5249,"ἐὰν γὰρ κατὰ πνεῦμα στῇ τοῦ ἄρρενος, κυΐσκεται καὶ εὐθὺς ἄχρηστος γίνεται πρὸς τὰς θήρας·","ἐὰν γὰρ κατὰ πνεῦμα στῇ τοῦ ἄρρενος , κυΐσκεται καὶ εὐθὺς ἄχρηστος γίνεται πρὸς τὰς θήρας ·",1447,Aristotle,Aristotle,History of Animals
1447-2207,"Ἡ μὲν οὖν φλὲψ δύναται πυροῦσθαι,","Ἡ μὲν οὖν φλὲψ δύναται πυροῦσθαι ,",1447,Aristotle,Aristotle,History of Animals
1196-3410,"οὔτε γὰρ οἱ χοροὶ μελετῶσιν ἐξ ἀρίστου οὔτε οἱ ὑποκριταί, ἀλλὰ νήστεις ὄντες.","οὔτε γὰρ οἱ χοροὶ μελετῶσιν ἐξ ἀρίστου οὔτε οἱ ὑποκριταί , ἀλλὰ νήστεις ὄντες .",1196,Aristotle,Aristotle,Problems
1736-68,ἀμφοτέρους γὰρ ἀποκρύπτεσθαι τοὺς ἤχους συμβαίνει ὑπʼ ἀλλήλων.,ἀμφοτέρους γὰρ ἀποκρύπτεσθαι τοὺς ἤχους συμβαίνει ὑπʼ ἀλλήλων .,1736,Aristotle,Aristotle,On things heard
1154-1216,ούτοι δʼ ἔχουσιν ἀρχὴν τὴν πρὸς τὸν μυκτὴρα πρόσφυσιν·,ούτοι δʼ ἔχουσιν ἀρχὴν τὴν πρὸς τὸν μυκτὴρα πρόσφυσιν ·,1154,Aristotle,Aristotle,Parts of Animals
435-4569,"περὶ δὲ διαβολῆς ἓν μὲν τὸ ἐξ ὧν ἄν τις ὑπόληψιν δυσχερῆ ἀπολύσαιτο ʽοὐθὲν γὰρ διαφέρει εἴτε εἰπόντος τινὸς εἴτε μή,","περὶ δὲ διαβολῆς ἓν μὲν τὸ ἐξ ὧν ἄν τις ὑπόληψιν δυσχερῆ ἀπολύσαιτο ʽοὐθὲν γὰρ διαφέρει εἴτε εἰπόντος τινὸς εἴτε μή ,",435,Aristotle,Aristotle,Rhetoric
435-62,"δῆλον ὅτι ὁ μάλιστα τοῦτο δυνάμενος θεωρεῖν, ἐκ τίνων καὶ πῶς γίνεται συλλογισμός,","δῆλον ὅτι ὁ μάλιστα τοῦτο δυνάμενος θεωρεῖν , ἐκ τίνων καὶ πῶς γίνεται συλλογισμός ,",435,Aristotle,Aristotle,Rhetoric
1447-2917,"Εἰσὶ δ οὗτοι μικροί,","Εἰσὶ δ οὗτοι μικροί ,",1447,Aristotle,Aristotle,History of Animals
435-4587,συνέβη δὲ βλαβῆναι,συνέβη δὲ βλαβῆναι,435,Aristotle,Aristotle,Rhetoric
1447-1620,ἔστι δ ὁ τοῦ βοὸς οἷον ἐκ πολλῶν μικρῶν εἷς συγκείμενος.,ἔστι δ ὁ τοῦ βοὸς οἷον ἐκ πολλῶν μικρῶν εἷς συγκείμενος .,1447,Aristotle,Aristotle,History of Animals
1099-539,"τὸ δὲ θερμὸν ὑποφεῦγον καὶ συστελλόμενον ποιεῖ τὴν πήδησιν, εἰς μικρὸν συνωθούμενον οὕτως ὥστ ἐνίοτ ἀποσβέννυσθαι τὰ ζῷα καὶ ἀποθνήσκειν διὰ φόβον καὶ διὰ πάθος νοσηματικόν.","τὸ δὲ θερμὸν ὑποφεῦγον καὶ συστελλόμενον ποιεῖ τὴν πήδησιν , εἰς μικρὸν συνωθούμενον οὕτως ὥστ ἐνίοτ ἀποσβέννυσθαι τὰ ζῷα καὶ ἀποθνήσκειν διὰ φόβον καὶ διὰ πάθος νοσηματικόν .",1099,Aristotle,Aristotle,On Respiration
1196-4323,καὶ οἱ ἐν τοῖς ἄλλοις ἀγῶσι ταὐτό·,καὶ οἱ ἐν τοῖς ἄλλοις ἀγῶσι ταὐτό ·,1196,Aristotle,Aristotle,Problems
974-725,"διὸ καὶ ἡ χρωμένη ἀρχιτεκτονική πως,","διὸ καὶ ἡ χρωμένη ἀρχιτεκτονική πως ,",974,Aristotle,Aristotle,Physics
555-4214,"πῶς μὲν οὖν δεῖ τὰς δημοκρατίας κατασκευάζειν,","πῶς μὲν οὖν δεῖ τὰς δημοκρατίας κατασκευάζειν ,",555,Aristotle,Aristotle,Politics
1196-2734,"διὰ πολλῶν οὖν γίνεται καὶ ἄνω καὶ κάτω τῷ πνεύματι ἡ πορεία, καὶ φθάνει ἀναλισκόμενον τὸ ὑγρὸν πρὶν ἐμπνευματωθῆναι καὶ ποιῆσαι ἢ ἐρυγεῖν ἢ ψοφῆσαι.","διὰ πολλῶν οὖν γίνεται καὶ ἄνω καὶ κάτω τῷ πνεύματι ἡ πορεία , καὶ φθάνει ἀναλισκόμενον τὸ ὑγρὸν πρὶν ἐμπνευματωθῆναι καὶ ποιῆσαι ἢ ἐρυγεῖν ἢ ψοφῆσαι .",1196,Aristotle,Aristotle,Problems
1447-2763,Λευκὸν δὲ πάντων·,Λευκὸν δὲ πάντων ·,1447,Aristotle,Aristotle,History of Animals
1196-3852,"ὅταν σήπηται, ὃ πάσχει δι ἀκινησίαν","ὅταν σήπηται , ὃ πάσχει δι ἀκινησίαν",1196,Aristotle,Aristotle,Problems
1154-2576,καὶ οὐχ,καὶ οὐχ,1154,Aristotle,Aristotle,Parts of Animals
1588-4464,ἔτι εἰ ἐλλείπει σφόδρα ἐνδόξων.,ἔτι εἰ ἐλλείπει σφόδρα ἐνδόξων .,1588,Aristotle,Aristotle,Topics
1196-4305,.,.,1196,Aristotle,Aristotle,Problems
407-1013,"ἁπλῶς μὲν γὰρ οὐδεὶς ἀποβάλλεται ἑκών,","ἁπλῶς μὲν γὰρ οὐδεὶς ἀποβάλλεται ἑκών ,",407,Aristotle,Aristotle,Nicomachean Ethics
1447-3951,"οὐ γὰρ ἔχουσι κύστιν πλὴν ἐπὶ χελώνης,","οὐ γὰρ ἔχουσι κύστιν πλὴν ἐπὶ χελώνης ,",1447,Aristotle,Aristotle,History of Animals
1447-9256,ὀρειπέλαργος καλεῖται καὶ ὑπάετος.,ὀρειπέλαργος καλεῖται καὶ ὑπάετος .,1447,Aristotle,Aristotle,History of Animals
920-2585,οἷον Ἀναξαγόρας καὶ Ἐμπεδοκλῆς,οἷον Ἀναξαγόρας καὶ Ἐμπεδοκλῆς,920,Aristotle,Aristotle,On the Heavens
21-4487,"ἐπεὶ δὲ διαφέρειν ἐνδέχεται ἀλλήλων τὰ διαφέροντα πλεῖον καὶ ἔλαττον, ἔστι τις καὶ μεγίστη διαφορά,","ἐπεὶ δὲ διαφέρειν ἐνδέχεται ἀλλήλων τὰ διαφέροντα πλεῖον καὶ ἔλαττον , ἔστι τις καὶ μεγίστη διαφορά ,",21,Aristotle,Aristotle,Metaphysics
1447-836,"Τὴν δ ὄψιν ἐστὶν ὁ τοῦ ἀνθρώπου σπλὴν στενὸς καὶ μακρός,","Τὴν δ ὄψιν ἐστὶν ὁ τοῦ ἀνθρώπου σπλὴν στενὸς καὶ μακρός ,",1447,Aristotle,Aristotle,History of Animals
407-4300,·,·,407,Aristotle,Aristotle,Nicomachean Ethics
1266-1509,"οὐκ ἂν οὖν ὕδωρ οὐδὲ γῆ αἴτιον εἴη,","οὐκ ἂν οὖν ὕδωρ οὐδὲ γῆ αἴτιον εἴη ,",1266,Aristotle,Aristotle,Meteorologica
974-2758,"ἐφʼ ὧν γὰρ λέγεται,","ἐφʼ ὧν γὰρ λέγεται ,",974,Aristotle,Aristotle,Physics
435-2306,καὶ,καὶ,435,Aristotle,Aristotle,Rhetoric
435-2984,ὅπως μὴ οἱ τέττιγες χαμόθεν ᾄδωσιν,ὅπως μὴ οἱ τέττιγες χαμόθεν ᾄδωσιν,435,Aristotle,Aristotle,Rhetoric
21-2816,"ταῦτα δʼ ἐστὶν ἐν ὅσοις ὑπάρχει ἢ ὁ λόγος ἢ τοὔνομα οὗ ἐστὶ τοῦτο τὸ πάθος, καὶ μὴ ἐνδέχεται δηλῶσαι χωρίς, ὥσπερ τὸ λευκὸν ἄνευ τοῦ ἀνθρώπου ἐνδέχεται ἀλλʼ οὐ τὸ θῆλυ ἄνευ τοῦ ζῴου·","ταῦτα δʼ ἐστὶν ἐν ὅσοις ὑπάρχει ἢ ὁ λόγος ἢ τοὔ νομα οὗ ἐστὶ τοῦτο τὸ πάθος , καὶ μὴ ἐνδέχεται δηλῶσαι χωρίς , ὥσπερ τὸ λευκὸν ἄνευ τοῦ ἀνθρώπου ἐνδέχεται ἀλλʼ οὐ τὸ θῆλυ ἄνευ τοῦ ζῴου ·",21,Aristotle,Aristotle,Metaphysics
1447-4606,ὁμοίως δὲ καὶ ἐπὶ τῶν τευθίδων ἔχει.,ὁμοίως δὲ καὶ ἐπὶ τῶν τευθίδων ἔχει .,1447,Aristotle,Aristotle,History of Animals
21-2856,·,·,21,Aristotle,Aristotle,Metaphysics
1835-789,"Εἰ γὰρ τὸ Γ κατὰ τοῦ Δ, τὸ δὲ Δ κατὰ τοῦ Ζ,","Εἰ γὰρ τὸ Γ κατὰ τοῦ Δ , τὸ δὲ Δ κατὰ τοῦ Ζ ,",1835,Aristotle,Aristotle,Prior Analytics
1357-497,Ἔτι δὲ σκληρῷ καὶ βαρεῖ συνθλίβων θᾶττον ἄν κατάξαι ἢ ξυλίνῳ καὶ κούφῳ τῷ ὀργάνῳ.,Ἔτι δὲ σκληρῷ καὶ βαρεῖ συνθλίβων θᾶττον ἄν κατάξαι ἢ ξυλίνῳ καὶ κούφῳ τῷ ὀργάνῳ .,1357,Aristotle,Aristotle,Mechanical Problems
1196-7381,"ἕτεροι δὲ εἰς τὸ πλάγιον, ὥσπερ οἱ μανικοί, οἱ δὲ εἰς τοὺς μυκτῆρας,","ἕτεροι δὲ εἰς τὸ πλάγιον , ὥσπερ οἱ μανικοί , οἱ δὲ εἰς τοὺς μυκτῆρας ,",1196,Aristotle,Aristotle,Problems
1196-7722,"Διὰ τί τὸν μὲν πταρμὸν θεὸν ἡγούμεθα εἶναι, τὴν δὲ βῆχα ἢ τὴν κόρυζαν οὔ;","Διὰ τί τὸν μὲν πταρμὸν θεὸν ἡγούμεθα εἶναι , τὴν δὲ βῆχα ἢ τὴν κόρυζαν οὔ ;",1196,Aristotle,Aristotle,Problems
920-1275,ἀλλὰ μὴν τῶν ἀπὸ τοῦ αὐτοῦ ἐπὶ τὸ αὐτὸ ἐλαχίστη ἐστὶν ἡ τοῦ κύκλου γραμμή·,ἀλλὰ μὴν τῶν ἀπὸ τοῦ αὐτοῦ ἐπὶ τὸ αὐτὸ ἐλαχίστη ἐστὶν ἡ τοῦ κύκλου γραμμή ·,920,Aristotle,Aristotle,On the Heavens
1835-3933,"Οὐκ ἔστι δέ, εἴπερ μὴ ὅτι ὡδὶ ἴσαι γίνεται τοῦτο, ἀλλ᾿ ᾗ ὁπωσοῦν ἴσαι.","Οὐκ ἔστι δέ , εἴπερ μὴ ὅτι ὡδὶ ἴσαι γίνεται τοῦτο , ἀλλ᾿ ᾗ ὁπωσοῦν ἴσαι .",1835,Aristotle,Aristotle,Prior Analytics
176-1941,οἳ δὲ νομίζουσι τὸν αὐτὸν εἶναι λόγον.,οἳ δὲ νομίζουσι τὸν αὐτὸν εἶναι λόγον .,176,Aristotle,Aristotle,Eudemian Ethics
1835-2954,"εἰ τὸ μηδενὶ ψεῦδος, τὸ παντὶ ἀληθές,","εἰ τὸ μηδενὶ ψεῦδος , τὸ παντὶ ἀληθές ,",1835,Aristotle,Aristotle,Prior Analytics
1835-1318,"Ἀδύνατον δὲ πρὸς τὸ Β λαβεῖν πρότασιν μηδὲν μήτε κατηγοροῦντας αὐτοῦ μήτ᾿ ἀπαρνουμένους,","Ἀδύνατον δὲ πρὸς τὸ Β λαβεῖν πρότασιν μηδὲν μήτε κατηγοροῦντας αὐτοῦ μήτ᾿ ἀπαρνουμένους ,",1835,Aristotle,Aristotle,Prior Analytics
21-2076,"ὅμοια λέγεται τά τε πάντῃ ταὐτὸ πεπονθότα, καὶ τὰ πλείω ταὐτὰ πεπονθότα ἢ ἕτερα, καὶ ὧν ἡ ποιότης μία·","ὅμοια λέγεται τά τε πάντῃ ταὐτὸ πεπονθότα , καὶ τὰ πλείω ταὐτὰ πεπονθότα ἢ ἕτερα , καὶ ὧν ἡ ποιότης μία ·",21,Aristotle,Aristotle,Metaphysics
974-3508,"ἅμα δὲ καὶ οὐκ ἂν καθʼ αὑτὸ εἴη τὸ νῦν,","ἅμα δὲ καὶ οὐκ ἂν καθʼ αὑτὸ εἴη τὸ νῦν ,",974,Aristotle,Aristotle,Physics
1196-2118,ταχεῖα ἡ ἀποκατάστασις γίνεται.,ταχεῖα ἡ ἀποκατάστασις γίνεται .,1196,Aristotle,Aristotle,Problems
928-277,.,.,928,Aristotle,Aristotle,On the Soul
920-550,"ἐπὶ δὴ τὸ μέσον τὸ ἐνταῦθα εἰ βίᾳ οἰσθήσεται ἡ γῇ ἐκεῖθεν,","ἐπὶ δὴ τὸ μέσον τὸ ἐνταῦθα εἰ βίᾳ οἰσθήσεται ἡ γῇ ἐκεῖθεν ,",920,Aristotle,Aristotle,On the Heavens
867-222,"Σημεῖον δὲ τὸ ὑπερβάλλειν τὸ μέγεθος τῶν ἄνω πρὸς τὰ κάτω κατὰ τὴν πρώτην ἡλικίαν, διὰ τὸ ἐπὶ ταῦτα γίνεσθαι τὴν αὔξησιν.","Σημεῖον δὲ τὸ ὑπερβάλλειν τὸ μέγεθος τῶν ἄνω πρὸς τὰ κάτω κατὰ τὴν πρώτην ἡλικίαν , διὰ τὸ ἐπὶ ταῦτα γίνεσθαι τὴν αὔξησιν .",867,Aristotle,Aristotle,On Sleep and Waking
1196-7917,"ἢ καθάπερ τὸ ὑγρὸν εἰς πνεῦμα διαλύεται,","ἢ καθάπερ τὸ ὑγρὸν εἰς πνεῦμα διαλύεται ,",1196,Aristotle,Aristotle,Problems
1196-2962,γίνεσθαι ἢ ἐξ ἀλλήλων γίνεσθαι.,γίνεσθαι ἢ ἐξ ἀλλήλων γίνεσθαι .,1196,Aristotle,Aristotle,Problems
1835-207,"Ἐὰν δὲ τὸ Μ παντὸς τοῦ Ν καὶ τοῦ Ξ κατηγορῆται, οὐκ ἔσται συλλογισμός.","Ἐὰν δὲ τὸ Μ παντὸς τοῦ Ν καὶ τοῦ Ξ κατηγορῆται , οὐκ ἔσται συλλογισμός .",1835,Aristotle,Aristotle,Prior Analytics
974-3395,"τὸ δὲ τοῦ ἐλάττονος ἔλαττον καὶ αὐτὸ ἔλαττον,","τὸ δὲ τοῦ ἐλάττονος ἔλαττον καὶ αὐτὸ ἔλαττον ,",974,Aristotle,Aristotle,Physics
1736-228,"πλὴν ἐκεῖναι μέν εἰσιν ἀπʼ ἀλλήλων κατὰ μικρὰ μέρη διεσπασμέναι,","πλὴν ἐκεῖναι μέν εἰσιν ἀπʼ ἀλλήλων κατὰ μικρὰ μέρη διεσπασμέναι ,",1736,Aristotle,Aristotle,On things heard
1205-1163,πλὴν ἐπί γε τούτων οὐδὲ τοῦτο δόξειεν ἄν·,πλὴν ἐπί γε τούτων οὐδὲ τοῦτο δόξειεν ἄν ·,1205,Aristotle,Aristotle,On sophistical refutations
1447-5347,ἐνίοτε δὲ καὶ ἕνα μόνον,ἐνίοτε δὲ καὶ ἕνα μόνον,1447,Aristotle,Aristotle,History of Animals
1357-652,"ὅταν δὲ περὶ τὸ αὐτὸ κέντρον τεθῶσιν, ἀνάγκη κυλίεσθαι ἀεὶ τὸν ἕτερον ὑπὸ τοῦ ἑτέρου.","ὅταν δὲ περὶ τὸ αὐτὸ κέντρον τεθῶσιν , ἀνάγκη κυλίεσθαι ἀεὶ τὸν ἕτερον ὑπὸ τοῦ ἑτέρου .",1357,Aristotle,Aristotle,Mechanical Problems
1357-471,"Ὅλως μέν ἐστι τοῦτο ζυγόν,","Ὅλως μέν ἐστι τοῦτο ζυγόν ,",1357,Aristotle,Aristotle,Mechanical Problems
407-3914,"εἴ τις μὴ ἐπιθυμῶν ἢ ἠρέμα πράττοι τι αἰσχρόν, ἢ εἰ σφόδρα ἐπιθυμῶν, καὶ εἰ μὴ ὀργιζόμενος τύπτοι ἢ εἰ ὀργιζόμενος","εἴ τις μὴ ἐπιθυμῶν ἢ ἠρέμα πράττοι τι αἰσχρόν , ἢ εἰ σφόδρα ἐπιθυμῶν , καὶ εἰ μὴ ὀργιζόμενος τύπτοι ἢ εἰ ὀργιζόμενος",407,Aristotle,Aristotle,Nicomachean Ethics
1835-6235,"Ὅτι μὲν οὖν οὐκ ἐνδέχεται ἐπίστασθαι δι᾿ ἀποδείξεως μὴ γινώσκοντι τὰς πρώτας ἀρχὰς τὰς ἀμέσους, εἴρηται πρότερον.","Ὅτι μὲν οὖν οὐκ ἐνδέχεται ἐπίστασθαι δι᾿ ἀποδείξεως μὴ γινώσκοντι τὰς πρώτας ἀρχὰς τὰς ἀμέσους , εἴρηται πρότερον .",1835,Aristotle,Aristotle,Prior Analytics
1266-2540,σύμφυτον δ᾿ οἷον ἐν γάλακτι.,σύμφυτον δ᾿ οἷον ἐν γάλακτι .,1266,Aristotle,Aristotle,Meteorologica
1835-2731,"Ἐὰν δ᾿ ἐναντίως ἀντιστραφῇ,","Ἐὰν δ᾿ ἐναντίως ἀντιστραφῇ ,",1835,Aristotle,Aristotle,Prior Analytics
1333-968,"κλέπτας δὲ καὶ λωποδύτας καὶ ἀνδραποδιστάς,","κλέπτας δὲ καὶ λωποδύτας καὶ ἀνδραποδιστάς ,",1333,Aristotle,Aristotle,Constitution of the Athenians
1447-9265,ἁρπάζοντες δὲ καὶ οὐ δυνάμενοι φέρειν πολλάκις καταφέρονται εἰς βυθόν.,ἁρπάζοντες δὲ καὶ οὐ δυνάμενοι φέρειν πολλάκις καταφέρονται εἰς βυθόν .,1447,Aristotle,Aristotle,History of Animals
21-1500,ὥστε μᾶλλον ἀληθεύει.,ὥστε μᾶλλον ἀληθεύει .,21,Aristotle,Aristotle,Metaphysics
1447-5498,.,.,1447,Aristotle,Aristotle,History of Animals
1196-4898,ὧν καὶ ἡ κάππαρίς ἐστιν.,ὧν καὶ ἡ κάππαρίς ἐστιν .,1196,Aristotle,Aristotle,Problems
1835-5517,Καὶ γὰρ ἐνταῦθα λαβὼν τὸ τί ἦν εἶναι δείκνυσι·,Καὶ γὰρ ἐνταῦθα λαβὼν τὸ τί ἦν εἶναι δείκνυσι ·,1835,Aristotle,Aristotle,Prior Analytics
