sent_id,text,tokens,doc_id,doc_group,author,title
213-92,ἀλλὰ μὴ ποιεῖν εἰς τὰ παιδικὰ μηδὲ συγγράφειν.,ἀλλὰ μὴ ποιεῖν εἰς τὰ παιδικὰ μηδὲ συγγράφειν .,213,Plato,Plato,Lysis
694-643,λέγε.,λέγε .,694,Plato,Plato,Statesman
564-1413,"ὑπὸ σοῦ γε,","ὑπὸ σοῦ γε ,",564,Plato,Plato,Republic
604-2764,ψεῦδος γὰρ τὸ παράπαν οὐκ εἶναι ταύτης μὴ συνισταμένης τῆς κοινωνίας.,ψεῦδος γὰρ τὸ παράπαν οὐκ εἶναι ταύτης μὴ συνισταμένης τῆς κοινωνίας .,604,Plato,Plato,Sophist
129-1443,"γνῶθι σαυτόν, ὅτι οὗτοι ἡμῖν εἰσιν ἀντίπαλοι","γνῶθι σαυτόν , ὅτι οὗτοι ἡμῖν εἰσιν ἀντίπαλοι",129,Plato,Plato,Alcibiades 1
129-605,τί δέ; μάλιστα περὶ αὐτῶν διαφέρεσθαι; ΑΛ.,τί δέ ; μάλιστα περὶ αὐτῶν διαφέρεσθαι ; ΑΛ .,129,Plato,Plato,Alcibiades 1
204-3154,πότερα πάμφορος ἢ καί τινων ἐπιδεής; ΚΛ.,πότερα πάμφορος ἢ καί τινων ἐπιδεής ; ΚΛ .,204,Plato,Plato,Laws
399-1770,ὦ Ἑρμόγενες,ὦ Ἑρμόγενες,399,Plato,Plato,Cratylus
564-10897,οὐ γάρ.,οὐ γάρ .,564,Plato,Plato,Republic
694-1981,ὅτι γὰρ οὖν τῶν ὄντων ἔστιν ὡς ἑνός γέ τινος ὄργανον εἰπόντα δοκεῖν εἰρηκέναι τι πιθανόν.,ὅτι γὰρ οὖν τῶν ὄντων ἔστιν ὡς ἑνός γέ τινος ὄργανον εἰπόντα δοκεῖν εἰρηκέναι τι πιθανόν .,694,Plato,Plato,Statesman
564-8701,"ἐκ δὲ τούτων ἄρχοντες οὐ πάνυ φυλακικοὶ καταστήσονται πρὸς τὸ δοκιμάζειν τὰ Ἡσιόδου τε καὶ τὰ παρʼ ὑμῖν γένη, χρυσοῦν τε καὶ ἀργυροῦν καὶ χαλκοῦν καὶ σιδηροῦν·","ἐκ δὲ τούτων ἄρχοντες οὐ πάνυ φυλακικοὶ καταστήσονται πρὸς τὸ δοκιμάζειν τὰ Ἡσιόδου τε καὶ τὰ παρʼ ὑμῖν γένη , χρυσοῦν τε καὶ ἀργυροῦν καὶ χαλκοῦν καὶ σιδηροῦν ·",564,Plato,Plato,Republic
204-4714,ὅσα εἰς τὰ δημόσια,ὅσα εἰς τὰ δημόσια,204,Plato,Plato,Laws
694-1480,"ποίων,","ποίων ,",694,Plato,Plato,Statesman
204-3514,"ἆρʼ οὖν μύθῳ σμικρά γʼ ἔτι προσχρηστέον,","ἆρʼ οὖν μύθῳ σμικρά γʼ ἔτι προσχρηστέον ,",204,Plato,Plato,Laws
399-1105,ἴσως μέντοι οὐδὲν λέγω.,ἴσως μέντοι οὐδὲν λέγω .,399,Plato,Plato,Cratylus
385-1539,οὐκ ἀνάγκη;,οὐκ ἀνάγκη ;,385,Plato,Plato,Hippias Major
564-308,; φαίνεται.,; φαίνεται .,564,Plato,Plato,Republic
373-958,φύλαξον παρὰ σαυτῷ μεμνημένος ὅτου·,φύλαξον παρὰ σαυτῷ μεμνημένος ὅτου ·,373,Plato,Plato,Symposium
399-2207,τοὺς τὰ πρόβατα μιμουμένους τούτους καὶ τοὺς ἀλεκτρυόνας καὶ τὰ ἄλλα ζῷα ἀναγκαζοίμεθʼ ἂν ὁμολογεῖν ὀνομάζειν ταῦτα ἅπερ μιμοῦνται.,τοὺς τὰ πρόβατα μιμουμένους τούτους καὶ τοὺς ἀλεκτρυόνας καὶ τὰ ἄλλα ζῷα ἀναγκαζοίμεθʼ ἂν ὁμολογεῖν ὀνομάζειν ταῦτα ἅπερ μιμοῦνται .,399,Plato,Plato,Cratylus
694-406,ΞΕ.,ΞΕ .,694,Plato,Plato,Statesman
694-721,οὐ γὰρ οὖν.,οὐ γὰρ οὖν .,694,Plato,Plato,Statesman
716-272,τότε δʼ ἤδη τὸ ἓν ἕκαστον τῶν πάντων εἰς τὸ ἄπειρον μεθέντα χαίρειν ἐᾶν.,τότε δʼ ἤδη τὸ ἓν ἕκαστον τῶν πάντων εἰς τὸ ἄπειρον μεθέντα χαίρειν ἐᾶν .,716,Plato,Plato,Philebus
604-1423,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
760-290,φαίνεται.,φαίνεται .,760,Plato,Plato,Lovers
373-1031,"οὗ ἐνδεής ἐστι καὶ μὴ ἔχει,","οὗ ἐνδεής ἐστι καὶ μὴ ἔχει ,",373,Plato,Plato,Symposium
564-11048,"ἀνίησιν τὴν φυλακὴν τοῦ θρηνώδους τούτου, ἅτε ἀλλότρια πάθη θεωροῦν καὶ ἑαυτῷ οὐδὲν αἰσχρὸν ὂν εἰ ἄλλος ἀνὴρ ἀγαθὸς φάσκων εἶναι ἀκαίρως πενθεῖ,","ἀνίησιν τὴν φυλακὴν τοῦ θρηνώδους τούτου , ἅτε ἀλλότρια πάθη θεωροῦν καὶ ἑαυτῷ οὐδὲν αἰσχρὸν ὂν εἰ ἄλλος ἀνὴρ ἀγαθὸς φάσκων εἶναι ἀκαίρως πενθεῖ ,",564,Plato,Plato,Republic
118-2181,ἄλλως δὲ μή,ἄλλως δὲ μή,118,Plato,Plato,Gorgias
5-550,"πάνυ μὲν οὖν,","πάνυ μὲν οὖν ,",5,Plato,Plato,Phaedo
399-1534,οἶσθα ὅτι ἀποροῖ ἄν.,οἶσθα ὅτι ἀποροῖ ἄν .,399,Plato,Plato,Cratylus
179-262,ΣΩ.,ΣΩ .,179,Plato,Plato,Alcibiades 2
564-3399,ὁ γὰρ ἔχων ψυχὴν ἀγαθὴν ἀγαθός.,ὁ γὰρ ἔχων ψυχὴν ἀγαθὴν ἀγαθός .,564,Plato,Plato,Republic
385-116,ἐπεὶ ἱκανὰ αὐτοῖς ἐστιν.,ἐπεὶ ἱκανὰ αὐτοῖς ἐστιν .,385,Plato,Plato,Hippias Major
118-3493,"ἀλλʼ εἴ σοι ἥδιόν ἐστιν, ἐγὼ ἐρῶ·","ἀλλʼ εἴ σοι ἥδιόν ἐστιν , ἐγὼ ἐρῶ ·",118,Plato,Plato,Gorgias
564-11008,παντάπασι μὲν οὖν.,παντάπασι μὲν οὖν .,564,Plato,Plato,Republic
317-1111,"μᾶλλον, ἔφη.","μᾶλλον , ἔφη .",317,Plato,Plato,Charmides
83-2012,οὕτως.,οὕτως .,83,Plato,Plato,Parmenides
83-1902,καὶ μὴν οὐδʼ αὖ ἴσον γʼ ἐστὶ τοῖς ἄλλοις·,καὶ μὴν οὐδʼ αὖ ἴσον γʼ ἐστὶ τοῖς ἄλλοις ·,83,Plato,Plato,Parmenides
261-2708,ὧν οἶδεν αὖ καὶ αἰσθάνεται.,ὧν οἶδεν αὖ καὶ αἰσθάνεται .,261,Plato,Plato,Theaetetus
129-2236,ΣΩ.,ΣΩ .,129,Plato,Plato,Alcibiades 1
604-191,ναί.,ναί .,604,Plato,Plato,Sophist
204-7542,"ὁ δὲ παρʼ ἡμῶν νυνδὴ ῥηθεὶς λόγος, ὥσπερ παρὰ θεοῦ λεχθείς, τοσοῦτον μόνον εἰπὼν ἀπαλλάξεται,","ὁ δὲ παρʼ ἡμῶν νυνδὴ ῥηθεὶς λόγος , ὥσπερ παρὰ θεοῦ λεχθείς , τοσοῦτον μόνον εἰπὼν ἀπαλλάξεται ,",204,Plato,Plato,Laws
694-2624,ΣΩ,ΣΩ,694,Plato,Plato,Statesman
5-2101,"θάνατον μὲν γὰρ δὴ ἐκ τῶν προειρημένων οὐ δέξεται οὐδ ἔσται τεθνηκυῖα, ὥσπερ τὰ τρία οὐκ ἔσται, ἔφαμεν, ἄρτιον,","θάνατον μὲν γὰρ δὴ ἐκ τῶν προειρημένων οὐ δέξεται οὐδ ἔσται τεθνηκυῖα , ὥσπερ τὰ τρία οὐκ ἔσται , ἔφαμεν , ἄρτιον ,",5,Plato,Plato,Phaedo
204-4562,ταξιάρχους δὲ οἱ τὴν ἀσπίδα τιθέμενοι,ταξιάρχους δὲ οἱ τὴν ἀσπίδα τιθέμενοι,204,Plato,Plato,Laws
294-828,ἐλθούσης δὲ αὐτῆς ὁ ἡνίοχος πρὸς τὴν φάτνην τοὺς ἵππους στήσας παρέβαλεν ἀμβροσίαν τε καὶ ἐπʼ αὐτῇ νέκταρ ἐπότισεν.,ἐλθούσης δὲ αὐτῆς ὁ ἡνίοχος πρὸς τὴν φάτνην τοὺς ἵππους στήσας παρέβαλεν ἀμβροσίαν τε καὶ ἐπʼ αὐτῇ νέκταρ ἐπότισεν .,294,Plato,Plato,Phaedrus
118-4139,"τούτων γὰρ ποριστικὸν εἶναι ἢ κάπηλον ὄντα ἢ ἔμπορον ἢ δημιουργόν του αὐτῶν τούτων,","τούτων γὰρ ποριστικὸν εἶναι ἢ κάπηλον ὄντα ἢ ἔμπορον ἢ δημιουργόν του αὐτῶν τούτων ,",118,Plato,Plato,Gorgias
83-1238,ἆρʼ οὖν καὶ ἴσον ἐστὶ καὶ ἄνισον αὑτῷ τε καὶ τοῖς ἄλλοις;,ἆρʼ οὖν καὶ ἴσον ἐστὶ καὶ ἄνισον αὑτῷ τε καὶ τοῖς ἄλλοις ;,83,Plato,Plato,Parmenides
179-300,"ὅπερ οὖν οὐδεὶς ἂν οἰηθείη,","ὅπερ οὖν οὐδεὶς ἂν οἰηθείη ,",179,Plato,Plato,Alcibiades 2
204-10199,", διαιτηταὶ δικαστῶν τοὔνομα μᾶλλον πρέπον ἔχοντες·",", διαιτηταὶ δικαστῶν τοὔ νομα μᾶλλον πρέπον ἔχοντες ·",204,Plato,Plato,Laws
118-2483,"ὦ Σώκρατες, οὐκ αἰσχύνῃ τηλικοῦτος ὢν ὀνόματα θηρεύων, καὶ ἐάν τις ῥήματι ἁμάρτῃ, ἕρμαιον τοῦτο ποιούμενος;","ὦ Σώκρατες , οὐκ αἰσχύνῃ τηλικοῦτος ὢν ὀνόματα θηρεύων , καὶ ἐάν τις ῥήματι ἁμάρτῃ , ἕρμαιον τοῦτο ποιούμενος ;",118,Plato,Plato,Gorgias
564-6610,"γνοίη τε καὶ ἀληθῶς ζῴη καὶ τρέφοιτο καὶ οὕτω λήγοι ὠδῖνος,","γνοίη τε καὶ ἀληθῶς ζῴη καὶ τρέφοιτο καὶ οὕτω λήγοι ὠδῖνος ,",564,Plato,Plato,Republic
385-905,πειρατέον λέγειν τί ἐστι·,πειρατέον λέγειν τί ἐστι ·,385,Plato,Plato,Hippias Major
564-3693,"δεινότατον γάρ που πάντων καὶ αἴσχιστον ποιμέσι τοιούτους γε καὶ οὕτω τρέφειν κύνας ἐπικούρους ποιμνίων, ὥστε ὑπὸ ἀκολασίας ἢ λιμοῦ ἤ τινος ἄλλου κακοῦ ἔθους αὐτοὺς τοὺς κύνας ἐπιχειρῆσαι τοῖς προβάτοις κακουργεῖν καὶ ἀντὶ κυνῶν λύκοις ὁμοιωθῆναι.","δεινότατον γάρ που πάντων καὶ αἴσχιστον ποιμέσι τοιούτους γε καὶ οὕτω τρέφειν κύνας ἐπικούρους ποιμνίων , ὥστε ὑπὸ ἀκολασίας ἢ λιμοῦ ἤ τινος ἄλλου κακοῦ ἔθους αὐτοὺς τοὺς κύνας ἐπιχειρῆσαι τοῖς προβάτοις κακουργεῖν καὶ ἀντὶ κυνῶν λύκοις ὁμοιωθῆναι .",564,Plato,Plato,Republic
204-5041,τί μήν;,τί μήν ;,204,Plato,Plato,Laws
564-2930,ἔλεγον τὰ δύο εἴδη τῆς λέξεως.,ἔλεγον τὰ δύο εἴδη τῆς λέξεως .,564,Plato,Plato,Republic
213-726,— οὐκ ἄν μοι δοκεῖ οὕτως ἔχειν.,— οὐκ ἄν μοι δοκεῖ οὕτως ἔχειν .,213,Plato,Plato,Lysis
564-2591,", ἐὰν θεούς",", ἐὰν θεούς",564,Plato,Plato,Republic
604-2992,τὸ δέ γʼ ἀπʼ ἐκείνης ῥεῦμα διὰ τοῦ στόματος ἰὸν μετὰ φθόγγου κέκληται λόγος;,τὸ δέ γʼ ἀπʼ ἐκείνης ῥεῦμα διὰ τοῦ στόματος ἰὸν μετὰ φθόγγου κέκληται λόγος ;,604,Plato,Plato,Sophist
564-10617,; οὐ γάρ που τήν γε ἰδέαν αὐτὴν δημιουργεῖ οὐδεὶς τῶν δημιουργῶν·,; οὐ γάρ που τήν γε ἰδέαν αὐτὴν δημιουργεῖ οὐδεὶς τῶν δημιουργῶν ·,564,Plato,Plato,Republic
152-1103,"σκληρότης γὰρ ἀνωμαλότητι μειχθεῖσα,","σκληρότης γὰρ ἀνωμαλότητι μειχθεῖσα ,",152,Plato,Plato,Timaeus
204-3291,ἀλλʼ ὄντως ἐστὶν νομοθεσία καὶ πόλεων οἰκισμοὶ πάντων τελεώτατον πρὸς ἀρετὴν ἀνδρῶν.,ἀλλʼ ὄντως ἐστὶν νομοθεσία καὶ πόλεων οἰκισμοὶ πάντων τελεώτατον πρὸς ἀρετὴν ἀνδρῶν .,204,Plato,Plato,Laws
694-1896,καὶ τὴν περὶ τὴν τοῦ παντὸς ἀνείλιξιν καὶ τὴν τοῦ σοφιστοῦ πέρι τῆς τοῦ μὴ ὄντος οὐσίας,καὶ τὴν περὶ τὴν τοῦ παντὸς ἀνείλιξιν καὶ τὴν τοῦ σοφιστοῦ πέρι τῆς τοῦ μὴ ὄντος οὐσίας,694,Plato,Plato,Statesman
261-60,ΕΥ.,ΕΥ .,261,Plato,Plato,Theaetetus
760-23,",",",",760,Plato,Plato,Lovers
399-722,"οὐκ ἐκπλήττεται εἴ τι πρόσκειται γράμμα ἢ μετάκειται ἢ ἀφῄρηται, ἢ καὶ ἐν ἄλλοις παντάπασιν γράμμασίν ἐστιν ἡ τοῦ ὀνόματος δύναμις","οὐκ ἐκπλήττεται εἴ τι πρόσκειται γράμμα ἢ μετάκειται ἢ ἀφῄρηται , ἢ καὶ ἐν ἄλλοις παντάπασιν γράμμασίν ἐστιν ἡ τοῦ ὀνόματος δύναμις",399,Plato,Plato,Cratylus
564-11504,ψυχῆς δὲ τάξιν οὐκ ἐνεῖναι διὰ τὸ ἀναγκαίως ἔχειν ἄλλον ἑλομένην βίον ἀλλοίαν γίγνεσθαι·,ψυχῆς δὲ τάξιν οὐκ ἐνεῖναι διὰ τὸ ἀναγκαίως ἔχειν ἄλλον ἑλομένην βίον ἀλλοίαν γίγνεσθαι ·,564,Plato,Plato,Republic
694-2787,ΝΕ.,ΝΕ .,694,Plato,Plato,Statesman
5-1660,"οἶμαι,","οἶμαι ,",5,Plato,Plato,Phaedo
385-913,"ἀδύνατον ἄρα τῷ ὄντι καλὰ ὄντα μὴ φαίνεσθαι καλὰ εἶναι,","ἀδύνατον ἄρα τῷ ὄντι καλὰ ὄντα μὴ φαίνεσθαι καλὰ εἶναι ,",385,Plato,Plato,Hippias Major
204-7892,οὗτος δὴ νόμος εἷς ἡμῖν ἔστω κύριος περὶ φόνου κείμενος.,οὗτος δὴ νόμος εἷς ἡμῖν ἔστω κύριος περὶ φόνου κείμενος .,204,Plato,Plato,Laws
564-9052,παντός γε μᾶλλον.,παντός γε μᾶλλον .,564,Plato,Plato,Republic
716-376,ὁπότερον αὐτοῖν αἱρετέον,ὁπότερον αὐτοῖν αἱρετέον,716,Plato,Plato,Philebus
399-2987,", ὡς ἀμφίβολόν ἐστι, καὶ μᾶλλον ἔοικε σημαίνοντι ὅτι ἵστησιν ἡμῶν ἐπὶ τοῖς πράγμασι τὴν ψυχὴν ἢ ὅτι συμπεριφέρεται, καὶ ὀρθότερόν ἐστιν ὥσπερ νῦν αὐτοῦ τὴν ἀρχὴν λέγειν μᾶλλον ἢ ἐμβάλλοντας τὸ εἶ ἑπεϊστήμην, ἀλλὰ τὴν ἐμβολὴν ποιήσασθαι ἀντὶ τῆς ἐν τῷ εἶ ἐν τῷ ἰῶτα.",", ὡς ἀμφίβολόν ἐστι , καὶ μᾶλλον ἔοικε σημαίνοντι ὅτι ἵστησιν ἡμῶν ἐπὶ τοῖς πράγμασι τὴν ψυχὴν ἢ ὅτι συμπεριφέρεται , καὶ ὀρθότερόν ἐστιν ὥσπερ νῦν αὐτοῦ τὴν ἀρχὴν λέγειν μᾶλλον ἢ ἐμβάλλοντας τὸ εἶ ἑπεϊστήμην , ἀλλὰ τὴν ἐμβολὴν ποιήσασθαι ἀντὶ τῆς ἐν τῷ εἶ ἐν τῷ ἰῶτα .",399,Plato,Plato,Cratylus
716-2099,"ὥστε καὶ αὐτὸ τοῦτο αὐτῆς τὸ ἐπαγωγὸν γοήτευμα, οὐχ ἡδονήν, εἶναι.","ὥστε καὶ αὐτὸ τοῦτο αὐτῆς τὸ ἐπαγωγὸν γοήτευμα , οὐχ ἡδονήν , εἶναι .",716,Plato,Plato,Philebus
42-562,ὁ δὲ Θουκυδίδης τῇ προτεραίᾳ μοι διʼ ἀπεχθείας ἐν λόγοις τισὶν ἐγεγόνει·,ὁ δὲ Θουκυδίδης τῇ προτεραίᾳ μοι διʼ ἀπεχθείας ἐν λόγοις τισὶν ἐγεγόνει ·,42,Plato,Plato,Theages
317-958,",",",",317,Plato,Plato,Charmides
604-680,ΞΕ.,ΞΕ .,604,Plato,Plato,Sophist
204-10393,ἀλλʼ,ἀλλʼ,204,Plato,Plato,Laws
294-1394,"ἆρʼ οὖν οὐ παντὶ δῆλον τό γε τοιόνδε,","ἆρʼ οὖν οὐ παντὶ δῆλον τό γε τοιόνδε ,",294,Plato,Plato,Phaedrus
350-427,"ἦν δʼ ἐγώ,","ἦν δʼ ἐγώ ,",350,Plato,Plato,Euthydemus
73-229,"ᾧ εἰ μὴ ἀκολουθήσομεν, διαφθεροῦμεν ἐκεῖνο καὶ λωβησόμεθα, ὃ τῷ μὲν δικαίῳ βέλτιον ἐγίγνετο τῷ δὲ ἀδίκῳ ἀπώλλυτο.","ᾧ εἰ μὴ ἀκολουθήσομεν , διαφθεροῦμεν ἐκεῖνο καὶ λωβησόμεθα , ὃ τῷ μὲν δικαίῳ βέλτιον ἐγίγνετο τῷ δὲ ἀδίκῳ ἀπώλλυτο .",73,Plato,Plato,Crito
373-861,"τὰ μὲν παιδιᾶς, τὰ δὲ σπουδῆς μετρίας, καθʼ ὅσον ἐγὼ δύναμαι, μετέχων.","τὰ μὲν παιδιᾶς , τὰ δὲ σπουδῆς μετρίας , καθʼ ὅσον ἐγὼ δύναμαι , μετέχων .",373,Plato,Plato,Symposium
261-2357,ΣΩ.,ΣΩ .,261,Plato,Plato,Theaetetus
373-745,ἀποδοὺς οὖν ἑκάτερος τῷ θεῷ οὕτως ἤδη διαλεγέσθω.,ἀποδοὺς οὖν ἑκάτερος τῷ θεῷ οὕτως ἤδη διαλεγέσθω .,373,Plato,Plato,Symposium
350-1738,"παρέρχομαι ἐν τοῖς χαλκείοις, ἀλλὰ φθεγγόμενα καὶ βοῶντα μέγιστον τὰ σιδήρια λέγεται, ἐάν τις ἅψηται·","παρέρχομαι ἐν τοῖς χαλκείοις , ἀλλὰ φθεγγόμενα καὶ βοῶντα μέγιστον τὰ σιδήρια λέγεται , ἐάν τις ἅψηται ·",350,Plato,Plato,Euthydemus
261-52,", καὶ δεῦρο ἐλθὼν ἐπηνορθούμην·",", καὶ δεῦρο ἐλθὼν ἐπηνορθούμην ·",261,Plato,Plato,Theaetetus
604-1312,ΘΕΑΙ.,ΘΕΑΙ .,604,Plato,Plato,Sophist
385-1344,"μηδετέρας πεπονθυίας τι τῶν ὄντων ὁτιοῦν, ἔπειτα τοῦτο τὸ πάθος, ὃ μηδετέρα πέπονθεν, ἀμφοτέρας πεπονθέναι;","μηδετέρας πεπονθυίας τι τῶν ὄντων ὁτιοῦν , ἔπειτα τοῦτο τὸ πάθος , ὃ μηδετέρα πέπονθεν , ἀμφοτέρας πεπονθέναι ;",385,Plato,Plato,Hippias Major
604-106,"περὶ τῶν τοιούτων δέδοκται πᾶσιν καὶ πάλαι τὸ πρότερον ἐν σμικροῖς καὶ ῥᾴοσιν αὐτὰ δεῖν μελετᾶν, πρὶν ἐν αὐτοῖς τοῖς μεγίστοις.","περὶ τῶν τοιούτων δέδοκται πᾶσιν καὶ πάλαι τὸ πρότερον ἐν σμικροῖς καὶ ῥᾴοσιν αὐτὰ δεῖν μελετᾶν , πρὶν ἐν αὐτοῖς τοῖς μεγίστοις .",604,Plato,Plato,Sophist
402-652,ἄλλως τε μέντοι νὴ Δία πάντως καὶ ἀσεβείας φεύγοντα ὑπὸ Μελήτου τουτουΐ.,ἄλλως τε μέντοι νὴ Δία πάντως καὶ ἀσεβείας φεύγοντα ὑπὸ Μελήτου τουτουΐ .,402,Plato,Plato,Apology
73-544,; ΣΩ,; ΣΩ,73,Plato,Plato,Crito
343-570,ΙΠ.,ΙΠ .,343,Plato,Plato,Hippias Minor
350-1579,"δεῖ,","δεῖ ,",350,Plato,Plato,Euthydemus
204-1167,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
83-1357,ἔλαττον·,ἔλαττον ·,83,Plato,Plato,Parmenides
716-1695,τί οὖν;,τί οὖν ;,716,Plato,Plato,Philebus
5-2036,", ὅτι ᾧ ἂν πῦρ·",", ὅτι ᾧ ἂν πῦρ ·",5,Plato,Plato,Phaedo
564-515,ἢ,ἢ,564,Plato,Plato,Republic
402-171,αἰσθανόμενος μὲν καὶ λυπούμενος καὶ δεδιὼς ὅτι ἀπηχθανόμην,αἰσθανόμενος μὲν καὶ λυπούμενος καὶ δεδιὼς ὅτι ἀπηχθανόμην,402,Plato,Plato,Apology
204-4391,"οἱ μέν γέ που διὰ πνεύματα παντοῖα καὶ διʼ εἱλήσεις ἀλλόκοτοί τέ εἰσιν καὶ ἐναίσιοι αὐτῶν, οἱ δὲ διʼ ὕδατα,","οἱ μέν γέ που διὰ πνεύματα παντοῖα καὶ διʼ εἱλήσεις ἀλλόκοτοί τέ εἰσιν καὶ ἐναίσιοι αὐτῶν , οἱ δὲ διʼ ὕδατα ,",204,Plato,Plato,Laws
350-1928,"ὡμολόγηκας ταῦτʼ εἶναι σά, ὅσα ἄν σοι ἐξῇ καὶ δοῦναι καὶ ἀποδόσθαι καὶ θῦσαι δὴ θεῷ ὅτῳ ἂν βούλῃ.","ὡμολόγηκας ταῦτʼ εἶναι σά , ὅσα ἄν σοι ἐξῇ καὶ δοῦναι καὶ ἀποδόσθαι καὶ θῦσαι δὴ θεῷ ὅτῳ ἂν βούλῃ .",350,Plato,Plato,Euthydemus
129-1018,καὶ ἀγαθὸν εὑρήσομεν ἔκ γε τούτου τοῦ λόγου.,καὶ ἀγαθὸν εὑρήσομεν ἔκ γε τούτου τοῦ λόγου .,129,Plato,Plato,Alcibiades 1
158-1624,"ἴθι δή μοι,","ἴθι δή μοι ,",158,Plato,Plato,Protagoras
402-332,"τοσοῦτον σὺ ἐμοῦ σοφώτερος εἶ τηλικούτου ὄντος τηλικόσδε ὤν,","τοσοῦτον σὺ ἐμοῦ σοφώτερος εἶ τηλικούτου ὄντος τηλικόσδε ὤν ,",402,Plato,Plato,Apology
564-6786,"ὁρᾷς οὖν,","ὁρᾷς οὖν ,",564,Plato,Plato,Republic
31-515,μαθόντες παρὰ Κρητῶν.,μαθόντες παρὰ Κρητῶν .,31,Plato,Plato,Minos
604-11,"τάχʼ οὖν ἂν καὶ σοί τις οὗτος τῶν κρειττόνων συνέποιτο,","τάχʼ οὖν ἂν καὶ σοί τις οὗτος τῶν κρειττόνων συνέποιτο ,",604,Plato,Plato,Sophist
261-931,μάλιστα δὲ περὶ τοῦ ὄναρ τε καὶ ὕπαρ,μάλιστα δὲ περὶ τοῦ ὄναρ τε καὶ ὕπαρ,261,Plato,Plato,Theaetetus
213-487,ἀληθές.,ἀληθές .,213,Plato,Plato,Lysis
343-265,οὐκοῦν ἄρτι ἐφάνης σὺ δυνατώτατος ὢν ψεύδεσθαι περὶ λογισμῶν;,οὐκοῦν ἄρτι ἐφάνης σὺ δυνατώτατος ὢν ψεύδεσθαι περὶ λογισμῶν ;,343,Plato,Plato,Hippias Minor
760-171,"τὰ δευτερεῖα δʼ ἔχοντας τῶν ἄλλων περιεῖναι, καὶ οὕτως γίγνεσθαι περὶ πάντα ὕπακρόν τινα ἄνδρα τὸν πεφιλοσοφηκότα·","τὰ δευτερεῖα δʼ ἔχοντας τῶν ἄλλων περιεῖναι , καὶ οὕτως γίγνεσθαι περὶ πάντα ὕπακρόν τινα ἄνδρα τὸν πεφιλοσοφηκότα ·",760,Plato,Plato,Lovers
343-329,ΙΠ.,ΙΠ .,343,Plato,Plato,Hippias Minor
204-3185,ΑΘ.,ΑΘ .,204,Plato,Plato,Laws
179-212,τούτους.,τούτους .,179,Plato,Plato,Alcibiades 2
294-446,.,.,294,Plato,Plato,Phaedrus
294-862,"οὐ γὰρ πτεροῦται πρὸ τοσούτου χρόνου—πλὴν ἡ τοῦ φιλοσοφήσαντος ἀδόλως ἢ παιδεραστήσαντος μετὰ φιλοσοφίας,","οὐ γὰρ πτεροῦται πρὸ τοσούτου χρόνου — πλὴν ἡ τοῦ φιλοσοφήσαντος ἀδόλως ἢ παιδεραστήσαντος μετὰ φιλοσοφίας ,",294,Plato,Plato,Phaedrus
129-2158,ΣΩ.,ΣΩ .,129,Plato,Plato,Alcibiades 1
716-102,τό γε μὴν μέλαν τῷ λευκῷ πάντες γιγνώσκομεν ὡς πρὸς τῷ διάφορον εἶναι καὶ ἐναντιώτατον ὂν τυγχάνει.,τό γε μὴν μέλαν τῷ λευκῷ πάντες γιγνώσκομεν ὡς πρὸς τῷ διάφορον εἶναι καὶ ἐναντιώτατον ὂν τυγχάνει .,716,Plato,Plato,Philebus
261-2463,"εἴ τις ὁρᾷ μέν τι, ὁρᾷ δὲ οὐδέν.","εἴ τις ὁρᾷ μέν τι , ὁρᾷ δὲ οὐδέν .",261,Plato,Plato,Theaetetus
261-3402,ΘΕΑΙ.,ΘΕΑΙ .,261,Plato,Plato,Theaetetus
129-2385,ἐξαμαρτάνων δὲ οὐ κακῶς πράξει ἰδίᾳ τε καὶ δημοσίᾳ; ΑΛ.,ἐξαμαρτάνων δὲ οὐ κακῶς πράξει ἰδίᾳ τε καὶ δημοσίᾳ ; ΑΛ .,129,Plato,Plato,Alcibiades 1
168-1051,μανθάνεις;,μανθάνεις ;,168,Plato,Plato,Meno
564-2975,"καὶ μάλʼ, ἔφη, οὕτως ἂν ποιοῖμεν,","καὶ μάλʼ , ἔφη , οὕτως ἂν ποιοῖμεν ,",564,Plato,Plato,Republic
399-1410,"ὅπερ οὖν καὶ ἐν τοῖς πρόσθεν ἐλέγομεν, τὸ εἴρειν λόγου χρεία ἐστί,","ὅπερ οὖν καὶ ἐν τοῖς πρόσθεν ἐλέγομεν , τὸ εἴρειν λόγου χρεία ἐστί ,",399,Plato,Plato,Cratylus
564-10721,ἔφη.,ἔφη .,564,Plato,Plato,Republic
168-1096,ΠΑΙ.,ΠΑΙ .,168,Plato,Plato,Meno
204-3211,οὔκουν οἷοί τʼ ἐγένοντο διὰ μιμήσεως ναυτικῆς αὐτοὶ ναῦται γενόμενοι εὐθὺς τότε τοὺς πολεμίους ἀμύνασθαι.,οὔκουν οἷοί τʼ ἐγένοντο διὰ μιμήσεως ναυτικῆς αὐτοὶ ναῦται γενόμενοι εὐθὺς τότε τοὺς πολεμίους ἀμύνασθαι .,204,Plato,Plato,Laws
118-680,διαλεγώμεθα·,διαλεγώμεθα ·,118,Plato,Plato,Gorgias
