sent_id,text,tokens,doc_id,doc_group,author,title
1259-374,"οὐκ ἐνέγκας δὲ τὴν ὑπερηφονίαν ἐπετήδευσεν τῆς ἀρχῆς στερῆσαι ἡμᾶς καὶ τοῦ πνεύματος, τόν τε ἡμέτερον σαωτῆρα καὶ διὰ παντὸς εὐεργέτην Μαρδοχαῖον καὶ τὴν ἄμεμπτον τῆς βασιλείας κοινωνὸν Ἐσθὴρ σὺν παντὶ τῷ τούτων ἔθνει πολυπλόκοις μεθόδων παραλογισμοῖς αἰτησάμενος εἰς ἀπωλίαν·","οὐκ ἐνέγκας δὲ τὴν ὑπερηφονίαν ἐπετήδευσεν τῆς ἀρχῆς στερῆσαι ἡμᾶς καὶ τοῦ πνεύματος , τόν τε ἡμέτερον σαωτῆρα καὶ διὰ παντὸς εὐεργέτην Μαρδοχαῖον καὶ τὴν ἄμεμπτον τῆς βασιλείας κοινωνὸν Ἐσθὴρ σὺν παντὶ τῷ τούτων ἔθνει πολυπλόκοις μεθόδων παραλογισμοῖς αἰτησάμενος εἰς ἀπωλίαν ·",1259,LXX,Esther,Esther
1641-365,καὶ κατὰ τὰ ἐπιτηδεύματα αὐτοῦ ἀποδώσει αὐτῷ.,καὶ κατὰ τὰ ἐπιτηδεύματα αὐτοῦ ἀποδώσει αὐτῷ .,1641,LXX,Hosea ,Hosea
1442-259,"ὅτι ἁμαρτήσονταί σοι, ὅτι οὐκ ἔσται ἄνθρωπος ὀς οὐχ ἁμαρτήσεται,","ὅτι ἁμαρτήσονταί σοι , ὅτι οὐκ ἔσται ἄνθρωπος ὀς οὐχ ἁμαρτήσεται ,",1442,LXX,2 Chronicles ,2 Chronicles
1236-1617,τὸ αἷμα αὐτοῦ ἐπὶ τῆς κεφαλῆς αὐτοῦ ἔσται.,τὸ αἷμα αὐτοῦ ἐπὶ τῆς κεφαλῆς αὐτοῦ ἔσται .,1236,LXX,Ezekiel ,Ezekiel
1572-637,", ἑβδομήκοντα ἔτη",", ἑβδομήκοντα ἔτη",1572,LXX,Daniel,Daniel (LXX)
1279-1565,"καὶ ἀναβήσεται αὐτῶν ἡ ὀσμή, καὶ βραχήσεται τὰ ὄρη ἀπὸ τοῦ αἵματος αὐτῶν.","καὶ ἀναβήσεται αὐτῶν ἡ ὀσμή , καὶ βραχήσεται τὰ ὄρη ἀπὸ τοῦ αἵματος αὐτῶν .",1279,LXX,Isaiah ,Isaiah
1618-650,"ἔρρωσθε,","ἔρρωσθε ,",1618,LXX,2 Maccabees,2 Maccabees
2127-250,καί γε τοῦτο ματαιότης καὶ προαίρεσις πνεύματος.,καί γε τοῦτο ματαιότης καὶ προαίρεσις πνεύματος .,2127,LXX,Ecclesiastes,Ecclesiastes
1528-7,", βοηθεῖν ἑαυτοῖς τε καὶ τοῖς τέκνοις καὶ ταῖς γυναιξὶν θαρραλέως, ἐπαγγελλομένη δώσειν νικήσασιν ἑκάστῳ δύο μνᾶς χρυσίου",", βοηθεῖν ἑαυτοῖς τε καὶ τοῖς τέκνοις καὶ ταῖς γυναιξὶν θαρραλέως , ἐπαγγελλομένη δώσειν νικήσασιν ἑκάστῳ δύο μνᾶς χρυσίου",1528,LXX,3 Maccabees,3 Maccabees
1236-673,"οὐδὲ ἐφείσατο ὀφθαλμός μου ἐπὶ σοὶ ἐκ πάντων τούτων,","οὐδὲ ἐφείσατο ὀφθαλμός μου ἐπὶ σοὶ ἐκ πάντων τούτων ,",1236,LXX,Ezekiel ,Ezekiel
1031-1497,"καὶ ἐγένετο ἐν τούτοις ὀργὴ ἐπὶ Ἰσραήλ,","καὶ ἐγένετο ἐν τούτοις ὀργὴ ἐπὶ Ἰσραήλ ,",1031,LXX,1 Chronicles ,1 Chronicles
1035-92,·,·,1035,LXX,Micah,Micah
1851-2081,", καὶ ποιεῖν ἐν παντὶ ἔργῳ σοφίας",", καὶ ποιεῖν ἐν παντὶ ἔργῳ σοφίας",1851,LXX,Moses,Exodus
1030-802,καὶ ὁ ἄνθρωπος Μωυσῆς πραὺς σφόδρα παρὰ πάντας τοὺς ἀνθρώπους τοὺς ὄντας ἐπὶ τῆς γῆς.,καὶ ὁ ἄνθρωπος Μωυσῆς πραὺς σφόδρα παρὰ πάντας τοὺς ἀνθρώπους τοὺς ὄντας ἐπὶ τῆς γῆς .,1030,LXX,Moses,Numbers
1442-638,καὶ πόλεμος οὐκ ἦν μετʼ αὐτοῦ ἕως τοῦ πέμπτου καὶ τριακοστοῦ ἔτους τῆς βασιλείας Ἀσά.,καὶ πόλεμος οὐκ ἦν μετʼ αὐτοῦ ἕως τοῦ πέμπτου καὶ τριακοστοῦ ἔτους τῆς βασιλείας Ἀσά .,1442,LXX,2 Chronicles ,2 Chronicles
1226-538,"τεκταινόμενος ἀγαθὰ ζητεῖ χάριν ἀγαθήν,","τεκταινόμενος ἀγαθὰ ζητεῖ χάριν ἀγαθήν ,",1226,LXX,Solomon,Proverbs
1915-1527,ἐν ὀλίγοις πολλά,ἐν ὀλίγοις πολλά,1915,LXX,Ben Sira,Ecclesiasticus
1685-477,"ἕτερος δʼ ἕτερον ἢ λοχῶν ἀναιρεῖ,","ἕτερος δʼ ἕτερον ἢ λοχῶν ἀναιρεῖ ,",1685,LXX,Solomon,Wisdom of Solomon
1442-183,"καὶ εἰσήνεγκαν οἱ ἱερεῖς τὴν κιβωτὸν διαθήκης Κυρίου εἰς τὸν τόπον αὐτῆς,","καὶ εἰσήνεγκαν οἱ ἱερεῖς τὴν κιβωτὸν διαθήκης Κυρίου εἰς τὸν τόπον αὐτῆς ,",1442,LXX,2 Chronicles ,2 Chronicles
1030-1702,ἀποστραφεὶς,ἀποστραφεὶς,1030,LXX,Moses,Numbers
1822-1192,καὶ παρενέβαλεν ἐξ ἐναντίας Δημητρίου.,καὶ παρενέβαλεν ἐξ ἐναντίας Δημητρίου .,1822,LXX,1 Maccabees,1 Maccabees 
1587-2498,καὶ ἐγενήθη μετὰ δέκα ἡμέρας ἐγενήθη λόγος Κυρίου πρὸς Ἰερεμίαν.,καὶ ἐγενήθη μετὰ δέκα ἡμέρας ἐγενήθη λόγος Κυρίου πρὸς Ἰερεμίαν .,1587,LXX,Jeremiah ,Jeremiah
1851-1603,"περικεκαλυμμένα χρυσίῳ, συνδεδεμένα ἐν χρυσίῳ, ἔστωσαν κατὰ στίχον αὐτῶν.","περικεκαλυμμένα χρυσίῳ , συνδεδεμένα ἐν χρυσίῳ , ἔστωσαν κατὰ στίχον αὐτῶν .",1851,LXX,Moses,Exodus
1297-217,"καὶ ἀτιμασθήσεται ἀνήρ, καὶ οἱ ὀφθαλμοὶ οἱ μετέωροι ταπεινωθήσονται·","καὶ ἀτιμασθήσεται ἀνήρ , καὶ οἱ ὀφθαλμοὶ οἱ μετέωροι ταπεινωθήσονται ·",1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1587-1575,λέγει Κύριος.,λέγει Κύριος .,1587,LXX,Jeremiah ,Jeremiah
1297-2041,ἐκστήσω καὶ ξηρανῶ ἅμα.,ἐκστήσω καὶ ξηρανῶ ἅμα .,1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1685-226,διήκει δὲ καὶ χωρεῖ διὰ πάντων διὰ τὴν καθαρότητα.,διήκει δὲ καὶ χωρεῖ διὰ πάντων διὰ τὴν καθαρότητα .,1685,LXX,Solomon,Wisdom of Solomon
1030-204,δεδομένοι δόμα οὗτοί μοί εἰσιν ἀπὸ τῶν υἱῶν Ἰσραήλ.,δεδομένοι δόμα οὗτοί μοί εἰσιν ἀπὸ τῶν υἱῶν Ἰσραήλ .,1030,LXX,Moses,Numbers
1566-1855,ΝΓ΄ Εἰς τὸ τέλος,ΝΓ΄ Εἰς τὸ τέλος,1566,LXX,David,Psalms
1566-1342,"μὴ ἐνκαταλίπῃς με,","μὴ ἐνκαταλίπῃς με ,",1566,LXX,David,Psalms
1279-1879,"καὶ δώσει εἰς γῆν τὰς μαχαίρας αὐτῶν, καὶ ὡς φρύγανα ἐξωσμένα τὰ τόξα αὐτῶν·","καὶ δώσει εἰς γῆν τὰς μαχαίρας αὐτῶν , καὶ ὡς φρύγανα ἐξωσμένα τὰ τόξα αὐτῶν ·",1279,LXX,Isaiah ,Isaiah
1915-1046,μωροῦ δὲ καὶ ἀσεβοῦς πᾶσαι αἱ ἡμέραι τῆς ζωῆς αὐτοῦ.,μωροῦ δὲ καὶ ἀσεβοῦς πᾶσαι αἱ ἡμέραι τῆς ζωῆς αὐτοῦ .,1915,LXX,Ben Sira,Ecclesiasticus
1279-2507,"οὕτως λέγει Κύριος ὁ θεὸς ὁ κρίνων τὸν λαὸν αὐτοῦ Ἰδοὺ εἴληφα ἐκ τῆς χειρός σου τὸ ποτήριον τῆς πτώσεως, τὸ κόνδυ τοῦ θυμοῦ μου, καὶ οὐ προσθήσῃ ἔτι πιεῖν αὐτό·","οὕτως λέγει Κύριος ὁ θεὸς ὁ κρίνων τὸν λαὸν αὐτοῦ Ἰδοὺ εἴληφα ἐκ τῆς χειρός σου τὸ ποτήριον τῆς πτώσεως , τὸ κόνδυ τοῦ θυμοῦ μου , καὶ οὐ προσθήσῃ ἔτι πιεῖν αὐτό ·",1279,LXX,Isaiah ,Isaiah
1851-1985,"καὶ ὄψεται πᾶς ὁ λαός, ἐν οἷς εἶ σύ,","καὶ ὄψεται πᾶς ὁ λαός , ἐν οἷς εἶ σύ ,",1851,LXX,Moses,Exodus
1149-879,"καὶ τάξει τὸ πρόσωπον αὐτοῦ εἰσελθεῖν ἐν ἰσχύι πάσης τῆς βασιλείας αὐτοῦ,","καὶ τάξει τὸ πρόσωπον αὐτοῦ εἰσελθεῖν ἐν ἰσχύι πάσης τῆς βασιλείας αὐτοῦ ,",1149,LXX,Daniel,Daniel (Theodotion's transmission)
1685-375,"ἀπέστειλάς τε προδρόμους τοῦ στρατοπέδου σου σφῆκας, ἵνα αὐτοὺς κατὰ βραχὺ ἐξολεθρεύσωσιν·","ἀπέστειλάς τε προδρόμους τοῦ στρατοπέδου σου σφῆκας , ἵνα αὐτοὺς κατὰ βραχὺ ἐξολεθρεύσωσιν ·",1685,LXX,Solomon,Wisdom of Solomon
1685-227,"ἀτμὶς γάρ ἐστιν τῆς τοῦ θεοῦ δυνάμεως, καὶ ἀπόρροια τῆς τοῦ παντοκράτορος δόξης εἰλικρινής·","ἀτμὶς γάρ ἐστιν τῆς τοῦ θεοῦ δυνάμεως , καὶ ἀπόρροια τῆς τοῦ παντοκράτορος δόξης εἰλικρινής ·",1685,LXX,Solomon,Wisdom of Solomon
910-30,"καὶ εἶπεν Ἰωνᾶς πρὸς αὐτούς Ἄρατέ με καὶ ἐμβάλετέ με εἰς τὴν θάλασσαν,","καὶ εἶπεν Ἰωνᾶς πρὸς αὐτούς Ἄρατέ με καὶ ἐμβάλετέ με εἰς τὴν θάλασσαν ,",910,LXX,Jonah,Jonah
1641-115,"ὅτι παγὶς ἐγενήθητε τῇ σκοπιᾷ, καὶ ὡς δίκτυον ἐκτεταμένον ἐπὶ τὸ Ἰταβύριον","ὅτι παγὶς ἐγενήθητε τῇ σκοπιᾷ , καὶ ὡς δίκτυον ἐκτεταμένον ἐπὶ τὸ Ἰταβύριον",1641,LXX,Hosea ,Hosea
1578-1418,"ὅτι οὐκ εἰσήκουσας τῆς φωνῆς κυρίου τοῦ θεοῦ σου,","ὅτι οὐκ εἰσήκουσας τῆς φωνῆς κυρίου τοῦ θεοῦ σου ,",1578,LXX,Moses,Deuteronomy 
1226-632,ὁδοὶ δὲ καταφρονούντων ἐν ἀπωλείᾳ.,ὁδοὶ δὲ καταφρονούντων ἐν ἀπωλείᾳ .,1226,LXX,Solomon,Proverbs
1822-90,"αἱ ἑορταὶ αὐτῆς ἐστράφησαν εἰς πένθος,","αἱ ἑορταὶ αὐτῆς ἐστράφησαν εἰς πένθος ,",1822,LXX,1 Maccabees,1 Maccabees 
1297-2963,"αἱ γὰρ χεῖρες ὑμῶν μεμολυμμέναι αἵματι, καὶ οἷ δάκτυλοι ὑμῶν ἐν ἁμαρτίαις, τὰ δὲ χείλη ὑμῶν ἐλάλησεν ἀνομίαν, καὶ ἡ γλῶσσα ὑμῶν ἀδικίαν μελετᾷ. οὐδεὶς λαλεῖ δίκαια, οὐδὲ ἔστιν κρίσις ἀληθινή·","αἱ γὰρ χεῖρες ὑμῶν μεμολυμμέναι αἵματι , καὶ οἷ δάκτυλοι ὑμῶν ἐν ἁμαρτίαις , τὰ δὲ χείλη ὑμῶν ἐλάλησεν ἀνομίαν , καὶ ἡ γλῶσσα ὑμῶν ἀδικίαν μελετᾷ . οὐδεὶς λαλεῖ δίκαια , οὐδὲ ἔστιν κρίσις ἀληθινή ·",1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1534-823,καὶ ἐγένετο μετὰ τοῦ βασιλέως ἐν τῷ ἐκπορεύεσθαι αὐτὸν καὶ ἐν τῷ εἰσπορεύεσθαι αὐτόν.,καὶ ἐγένετο μετὰ τοῦ βασιλέως ἐν τῷ ἐκπορεύεσθαι αὐτὸν καὶ ἐν τῷ εἰσπορεύεσθαι αὐτόν .,1534,LXX,2 Kings (4 Regnorum),2 Kings (4 Regnorum)
1236-2250,καὶ ἐξέτριψα αὐτοὺς ἐν θυμῷ μου καὶ ἐν φόνῳ.,καὶ ἐξέτριψα αὐτοὺς ἐν θυμῷ μου καὶ ἐν φόνῳ .,1236,LXX,Ezekiel ,Ezekiel
937-1227,καὶ ἐβαςίλευσεν ἐν Ἰσραὴλ ἔτη δύο.,καὶ ἐβαςίλευσεν ἐν Ἰσραὴλ ἔτη δύο .,937,LXX,1 Kings (3 Regnorum) ,1 Kings (3 Regnorum) 
1236-726,"τί διαθῶ τὴν θυγατέρα σου,","τί διαθῶ τὴν θυγατέρα σου ,",1236,LXX,Ezekiel ,Ezekiel
1796-583,"ἐκείνῳ δὲ τὸ ἀνταπόδομα ἀπεδόθη, καὶ αὐτὸς κατέβη εἰς τὸ σκότος","ἐκείνῳ δὲ τὸ ἀνταπόδομα ἀπεδόθη , καὶ αὐτὸς κατέβη εἰς τὸ σκότος",1796,LXX,Tobit,Tobit
1104-43,"πρὸ τοῦ ἐπελθεῖν ἐφʼ ὑμᾶς ὀργὴν Κυρίου,","πρὸ τοῦ ἐπελθεῖν ἐφʼ ὑμᾶς ὀργὴν Κυρίου ,",1104,LXX,Zephaniah,Zephaniah
937-1457,"καὶ ἔλαβεν Ἠλειοὺ δώδεκα λίθους κατ ἀριθμὸν φυλῶν Ἰσραήλ,","καὶ ἔλαβεν Ἠλειοὺ δώδεκα λίθους κατ ἀριθμὸν φυλῶν Ἰσραήλ ,",937,LXX,1 Kings (3 Regnorum) ,1 Kings (3 Regnorum) 
1796-472,ἀγαθὸν τὸ ὀλίγον μετὰ δικαιοσύνης ἢ πολὺ μετὰ ἀδικίας·,ἀγαθὸν τὸ ὀλίγον μετὰ δικαιοσύνης ἢ πολὺ μετὰ ἀδικίας ·,1796,LXX,Tobit,Tobit
1528-192,"Ἄρτι δὲ ἀλεκτρυὼν ἐκέκραγεν ὄρθριος, καὶ τὰ θηρία καθωπλικὼς ὁ Ἕρμων ἐν τῷ μεγάλῳ περιστύλῳ διεκίνει.","Ἄρτι δὲ ἀλεκτρυὼν ἐκέκραγεν ὄρθριος , καὶ τὰ θηρία καθωπλικὼς ὁ Ἕρμων ἐν τῷ μεγάλῳ περιστύλῳ διεκίνει .",1528,LXX,3 Maccabees,3 Maccabees
1006-1723,οἴκησον μετ ἐμοῦ.,οἴκησον μετ ἐμοῦ .,1006,LXX,Moses,Genesis
1297-2924,"εἰς κρίσεις καὶ μάχας νηστεύετε καὶ τύπτετε πυγμαῖς ταπεινόν,","εἰς κρίσεις καὶ μάχας νηστεύετε καὶ τύπτετε πυγμαῖς ταπεινόν ,",1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1566-2119,"ψυχῇ μου, ὅτι παρʼ αὐτοῦ ἡ ὑπομονή μου.","ψυχῇ μου , ὅτι παρʼ αὐτοῦ ἡ ὑπομονή μου .",1566,LXX,David,Psalms
1566-3315,", ὅπως ἂν ἐξολεθρευθῶσιν εἰς τὸν αἰῶνα τοῦ αἰῶνος.",", ὅπως ἂν ἐξολεθρευθῶσιν εἰς τὸν αἰῶνα τοῦ αἰῶνος .",1566,LXX,David,Psalms
1303-130,",",",",1303,LXX,Joel,Joel
1442-1644,πλὴν οὐκ ἀπεστράφη Κύριος ἀπὸ ὀργῆς θυμοῦ αὐτοῦ τοῦ μ.,πλὴν οὐκ ἀπεστράφη Κύριος ἀπὸ ὀργῆς θυμοῦ αὐτοῦ τοῦ μ .,1442,LXX,2 Chronicles ,2 Chronicles
1822-743,"καὶ ἀπῆρεν τὴν παρεμβολὴν ἐν ὁρμήματι αὐτῆς κατὰ τὴν ὁδὸν Βεθζαχαριά, καὶ διεσκευάσθησαν αἱ δυνάμεις εἰς τὸν πόλεμον, καὶ ἐσάλπισαν ταῖς σάλπιγξιν.","καὶ ἀπῆρεν τὴν παρεμβολὴν ἐν ὁρμήματι αὐτῆς κατὰ τὴν ὁδὸν Βεθζαχαριά , καὶ διεσκευάσθησαν αἱ δυνάμεις εἰς τὸν πόλεμον , καὶ ἐσάλπισαν ταῖς σάλπιγξιν .",1822,LXX,1 Maccabees,1 Maccabees 
1566-1963,"ὁ θεός, ἑτοίμη ἡ καρδία μου","ὁ θεός , ἑτοίμη ἡ καρδία μου",1566,LXX,David,Psalms
1034-335,ἡμῖν καὶ τοῖς τέκνοις ἡμῶν ἡ εὐδοκία εἰς τὸν αἰῶνα·,ἡμῖν καὶ τοῖς τέκνοις ἡμῶν ἡ εὐδοκία εἰς τὸν αἰῶνα ·,1034,LXX,Solomon,Psalms of Solomon
1572-642,"κύριε, σὺ εἶ ὁ θεὸς ὁ μέγας καὶ ὁ ἰσχυρὸς καὶ ὁ φοβερός,","κύριε , σὺ εἶ ὁ θεὸς ὁ μέγας καὶ ὁ ἰσχυρὸς καὶ ὁ φοβερός ,",1572,LXX,Daniel,Daniel (LXX)
937-215,οὖτος κατηράσατό με κατάραν ὀδυνηρὰν ἐν ᾖ ἡμέρᾳ ἐπορευόμην εἰς παρεμβολάς·,οὖτος κατηράσατό με κατάραν ὀδυνηρὰν ἐν ᾖ ἡμέρᾳ ἐπορευόμην εἰς παρεμβολάς ·,937,LXX,1 Kings (3 Regnorum) ,1 Kings (3 Regnorum) 
1030-1599,"καὶ συνήντησεν ὁ θεὸς τῷ Βαλαὰμ καὶ ἐνέβαλεν ῥῆμα εἰς τὸ στόμα αὐτοῦ καὶ εἶπεν Ἀποστράφητι πρὸς Βαλάκ,","καὶ συνήντησεν ὁ θεὸς τῷ Βαλαὰμ καὶ ἐνέβαλεν ῥῆμα εἰς τὸ στόμα αὐτοῦ καὶ εἶπεν Ἀποστράφητι πρὸς Βαλάκ ,",1030,LXX,Moses,Numbers
1030-257,Μεραρεὶ δῆμος ὁ Μοολεὶ καὶ δῆμος ὁ Μουσεί·,Μεραρεὶ δῆμος ὁ Μοολεὶ καὶ δῆμος ὁ Μουσεί ·,1030,LXX,Moses,Numbers
937-1337,καὶ ἐκ τοῦ χειμάρρου ἔπινεν ὕδωρ.,καὶ ἐκ τοῦ χειμάρρου ἔπινεν ὕδωρ .,937,LXX,1 Kings (3 Regnorum) ,1 Kings (3 Regnorum) 
1338-1746,"ἀπάγγειλον δέ μοι,","ἀπάγγειλον δέ μοι ,",1338,LXX,Job,Job
1688-16,καὶ εἶπεν Δαυεὶδ τῷ παιδαρίῳ τῷ ἀπαγγέλλοντι αὐτῷ Πῶς οἶδας ὅτι τέθνηκεν Σαοὐλ καὶ Ἰωναθὰν ὁ υἱὸς αὐτοῦ;,καὶ εἶπεν Δαυεὶδ τῷ παιδαρίῳ τῷ ἀπαγγέλλοντι αὐτῷ Πῶς οἶδας ὅτι τέθνηκεν Σαοὐλ καὶ Ἰωναθὰν ὁ υἱὸς αὐτοῦ ;,1688,LXX,2 Samuel (2 Regnorum),2 Samuel (2 Regnorum)
1688-143,", καὶ ὁ τέταρτος Ὀρνεὶλ υὑὸς Φεγγείθ, καὶ ὁ πέμπτος Σαβατειὰ τῆς Ἀβειτάλ",", καὶ ὁ τέταρτος Ὀρνεὶλ υὑὸς Φεγγείθ , καὶ ὁ πέμπτος Σαβατειὰ τῆς Ἀβειτάλ",1688,LXX,2 Samuel (2 Regnorum),2 Samuel (2 Regnorum)
1486-399,"καὶ κατὰ μηδένα τρόπον ἰσχύοντες αὐτὸν ἄγξαι, περισύραντες τὸ δέρμα σὺν ἄκραις ταῖς τῶυ δακτύλων κορυφαῖς ἀπεσκύ θιζον, καὶ εὐθέως ἦγον ἐπὶ τὸν τροχόν.","καὶ κατὰ μηδένα τρόπον ἰσχύοντες αὐτὸν ἄγξαι , περισύραντες τὸ δέρμα σὺν ἄκραις ταῖς τῶυ δακτύλων κορυφαῖς ἀπεσκύ θιζον , καὶ εὐθέως ἦγον ἐπὶ τὸν τροχόν .",1486,LXX,4 Maccabees,4 Maccabees 
1566-262,·,·,1566,LXX,David,Psalms
1369-581,ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.,ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας .,1369,LXX,Solomon,Odes
1742-1649,καὶ τῆς διαθήκης Ἰσαὰκ καὶ τῆς διαθήκης Ἀβραὰμ μνησθήσομαι·,καὶ τῆς διαθήκης Ἰσαὰκ καὶ τῆς διαθήκης Ἀβραὰμ μνησθήσομαι ·,1742,LXX,Moses,Leviticus
1369-492,",",",",1369,LXX,Solomon,Odes
1851-149,πιστεύσουσιν σοι τῆς φωνῆς τοῦ σημείου τοῦ ἐσχάτου.,πιστεύσουσιν σοι τῆς φωνῆς τοῦ σημείου τοῦ ἐσχάτου .,1851,LXX,Moses,Exodus
1566-3487,"ἀλαλάξατε τῷ θεῷ πᾶσα ἡ γῆ,","ἀλαλάξατε τῷ θεῷ πᾶσα ἡ γῆ ,",1566,LXX,David,Psalms
1030-782,κώλυσον αὐτούς.,κώλυσον αὐτούς .,1030,LXX,Moses,Numbers
1034-44,·,·,1034,LXX,Solomon,Psalms of Solomon
1297-49,μάθετε καλὸν ποιεῖν,μάθετε καλὸν ποιεῖν,1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1578-1722,καὶ πάντες οἱ ἡγιασμένοι ὑπὸ τὰς χεῖράς σου,καὶ πάντες οἱ ἡγιασμένοι ὑπὸ τὰς χεῖράς σου,1578,LXX,Moses,Deuteronomy 
1030-809,"ἐὰν γένηται π ὑμῶν κυρίῳ,","ἐὰν γένηται π ὑμῶν κυρίῳ ,",1030,LXX,Moses,Numbers
1442-502,τὰ πάντα ἔλαβεν·,τὰ πάντα ἔλαβεν ·,1442,LXX,2 Chronicles ,2 Chronicles
1442-1541,"καὶ κατέσπασεν τὰ ἄλση καὶ τὰ θυσιαστήρια,","καὶ κατέσπασεν τὰ ἄλση καὶ τὰ θυσιαστήρια ,",1442,LXX,2 Chronicles ,2 Chronicles
1587-2379,", καὶ αὐτὸς ἐν οἰκίᾳ τοῦ βασιλέως",", καὶ αὐτὸς ἐν οἰκίᾳ τοῦ βασιλέως",1587,LXX,Jeremiah ,Jeremiah
1534-1387,ταύτην·,ταύτην ·,1534,LXX,2 Kings (4 Regnorum),2 Kings (4 Regnorum)
1297-1851,"ἐξηράνθη ὃ χόρτος καὶ τὸ ἄνθος ἐξέπεσεν,","ἐξηράνθη ὃ χόρτος καὶ τὸ ἄνθος ἐξέπεσεν ,",1297,LXX,Isaiah ,Isaiah (Richard Rusden Ottley)
1034-241,"καὶ Κύριος εἰσήκουσεν προσευχὴν παντὸς ἐν φοίβῳ θεοῦ, καὶ πᾶν αἴτημα ψυχῆς ἐλπιζούσης πρὸς αὐτὸν ἐπιτελεῖ ὁ κύριος.","καὶ Κύριος εἰσήκουσεν προσευχὴν παντὸς ἐν φοίβῳ θεοῦ , καὶ πᾶν αἴτημα ψυχῆς ἐλπιζούσης πρὸς αὐτὸν ἐπιτελεῖ ὁ κύριος .",1034,LXX,Solomon,Psalms of Solomon
1915-169,²⁴καὶ περὶ τῆς ψυχῆς σου μὴ αἰσχυνθῇς·,²⁴καὶ περὶ τῆς ψυχῆς σου μὴ αἰσχυνθῇς ·,1915,LXX,Ben Sira,Ecclesiasticus
1851-523,καὶ ἡ ἀποσκευὴ ὑμῶ μεθ ὑμῶν.,καὶ ἡ ἀποσκευὴ ὑμῶ μεθ ὑμῶν .,1851,LXX,Moses,Exodus
1784-658,"καὶ ἀναστὰς Ἔσρας ὥρκισεν τοὺς φυλάρχους τῶν ἱερέων καὶ τῶν Λευειτῶν παντὸς τοῦ Ἰσραὴλ ποιῆσαι κατὰ ταῦτα,","καὶ ἀναστὰς Ἔσρας ὥρκισεν τοὺς φυλάρχους τῶν ἱερέων καὶ τῶν Λευειτῶν παντὸς τοῦ Ἰσραὴλ ποιῆσαι κατὰ ταῦτα ,",1784,LXX,1 Esdras,1 Esdras
1566-1941,"τῷ Δαυεὶδ εἰς στηλοΣαούλ γραφίαν,","τῷ Δαυεὶδ εἰς στηλοΣαούλ γραφίαν ,",1566,LXX,David,Psalms
1578-1555,κύριος ὁ θεός σου ὁ προπορευόμενος πρὸ προσώπου σου·,κύριος ὁ θεός σου ὁ προπορευόμενος πρὸ προσώπου σου ·,1578,LXX,Moses,Deuteronomy 
1566-4332,συνέτισόν με καὶ μαθήσομαι τὰς ἐντολάς σου.,συνέτισόν με καὶ μαθήσομαι τὰς ἐντολάς σου .,1566,LXX,David,Psalms
1226-1148,"καὶ ἐὰν ἐμβάλῃς αὐτοὺς εἰς τὴν καρδίαν σου,","καὶ ἐὰν ἐμβάλῃς αὐτοὺς εἰς τὴν καρδίαν σου ,",1226,LXX,Solomon,Proverbs
1742-1559,"ἐὰν δὲ μὴ λυτρῶται μετὰ ταῦτα, ἐξελεύσεται ἐν τῶ ἔτει τῆς ἀφέσεως αὐτὸς καὶ τὰ παιδία αὐτοῦ μετ αὐτοῦ.","ἐὰν δὲ μὴ λυτρῶται μετὰ ταῦτα , ἐξελεύσεται ἐν τῶ ἔτει τῆς ἀφέσεως αὐτὸς καὶ τὰ παιδία αὐτοῦ μετ αὐτοῦ .",1742,LXX,Moses,Leviticus
1034-287,ὡς κρέα βέβηλα·,ὡς κρέα βέβηλα ·,1034,LXX,Solomon,Psalms of Solomon
1390-1338,"καὶ ὡς εἰσῆλθεν τὸ παιδάριον, καὶ Δαυεὶδ ἀνέστη ἀπὸ τοῦ ἀργὰβ καὶ ἔπεσεν ἐπὶ πρόσωπον αὐτοῦ καὶ προσεκύνησεν αὐτῷ τρίς,","καὶ ὡς εἰσῆλθεν τὸ παιδάριον , καὶ Δαυεὶδ ἀνέστη ἀπὸ τοῦ ἀργὰβ καὶ ἔπεσεν ἐπὶ πρόσωπον αὐτοῦ καὶ προσεκύνησεν αὐτῷ τρίς ,",1390,LXX,1 Samuel (1 Regnorum),1 Samuel (1 Regnorum)
1534-437,ὄτι πλείους οἱ μεθ ἡμῶν ὑπὲρ τοὺς μετ αὐτῶν.,ὄτι πλείους οἱ μεθ ἡμῶν ὑπὲρ τοὺς μετ αὐτῶν .,1534,LXX,2 Kings (4 Regnorum),2 Kings (4 Regnorum)
1915-2316,", ὡσαύτως οἰκοδομεῖν καὶ καταφυτεύειν.",", ὡσαύτως οἰκοδομεῖν καὶ καταφυτεύειν .",1915,LXX,Ben Sira,Ecclesiasticus
1862-749,υἱρὶ χίλιοι πεντήκοντα δύο·,υἱρὶ χίλιοι πεντήκοντα δύο ·,1862,LXX,2 Esdras,2 Esdras
