sent_id,text,tokens,doc_id,doc_group,author,title
43-11661,αὐτὰρ Ἀχιλλεὺς εὗδε μυχῷ κλισίης ἐϋπήκτου·,αὐτὰρ Ἀχιλλεὺς εὗδε μυχῷ κλισίης ἐϋπήκτου ·,43,Epoi,Homer,The Iliad
191-1768,οὐδέ τίς ἐστι χάρις μετόπισθʼ ἐυεργέων.,οὐδέ τίς ἐστι χάρις μετόπισθʼ ἐυεργέων .,191,Epoi,Homer,The Odyssey
80-306,πᾶσα δὲ Μυρμιδόνων τε πόλις κλειτή τʼ Ἰαωλκὸς Ἄρνη τʼ ἠδʼ Ἑλίκη Ἄνθειά τε ποιήεσσα φωνῇ ὕπʼ ἀμφοτέρων μεγάλʼ ἴαχον·,πᾶσα δὲ Μυρμιδόνων τε πόλις κλειτή τʼ Ἰαωλκὸς Ἄρνη τʼ ἠδʼ Ἑλίκη Ἄνθειά τε ποιήεσσα φωνῇ ὕπʼ ἀμφοτέρων μεγάλʼ ἴαχον ·,80,Epoi,Hesiod,Shield of Heracles
191-3052,"κατὰ δʼ ἔπτηξαν ποτὶ γαίῃ Φαίηκες δολιχήρετμοι, ναυσίκλυτοι ἄνδρες,","κατὰ δʼ ἔπτηξαν ποτὶ γαίῃ Φαίηκες δολιχήρετμοι , ναυσίκλυτοι ἄνδρες ,",191,Epoi,Homer,The Odyssey
43-6193,ὦ Ὀδυσεῦ μάλα πώς με καθίκεο θυμὸν ἐνιπῇ ἀργαλέῃ·,ὦ Ὀδυσεῦ μάλα πώς με καθίκεο θυμὸν ἐνιπῇ ἀργαλέῃ ·,43,Epoi,Homer,The Iliad
191-5844,αὐτούς τʼ ἔκτεινον·,αὐτούς τʼ ἔκτεινον ·,191,Epoi,Homer,The Odyssey
43-587,"ἐννέα δέ σφεας κήρυκες βοόωντες ἐρήτυον, εἴ ποτʼ ἀϋτῆς σχοίατʼ,","ἐννέα δέ σφεας κήρυκες βοόωντες ἐρήτυον , εἴ ποτʼ ἀϋτῆς σχοίατʼ ,",43,Epoi,Homer,The Iliad
191-10399,τοῖσιν δʼ Εὐπείθης ἡγήσατο νηπιέῃσι·,τοῖσιν δʼ Εὐπείθης ἡγήσατο νηπιέῃσι ·,191,Epoi,Homer,The Odyssey
191-6175,"ἀλλʼ ὅτε δή ῥʼ ἵκανον ὅθι κειμήλια κεῖτο, Ἀτρεΐδης μὲν ἔπειτα δέπας λάβεν ἀμφικύπελλον, υἱὸν δὲ κρητῆρα φέρειν Μεγαπένθεʼ ἄνωγεν ἀργύρεον·","ἀλλʼ ὅτε δή ῥʼ ἵκανον ὅθι κειμήλια κεῖτο , Ἀτρεΐδης μὲν ἔπειτα δέπας λάβεν ἀμφικύπελλον , υἱὸν δὲ κρητῆρα φέρειν Μεγαπένθεʼ ἄνωγεν ἀργύρεον ·",191,Epoi,Homer,The Odyssey
43-3594,"ἄμυδις δέ τε κῦμα κελαινὸν κορθύεται,","ἄμυδις δέ τε κῦμα κελαινὸν κορθύεται ,",43,Epoi,Homer,The Iliad
191-3452,ἐπιστάμενοι μὲν ἀφʼ ἵππων ἀνδράσι μάρνασθαι καὶ ὅθι χρὴ πεζὸν ἐόντα.,ἐπιστάμενοι μὲν ἀφʼ ἵππων ἀνδράσι μάρνασθαι καὶ ὅθι χρὴ πεζὸν ἐόντα .,191,Epoi,Homer,The Odyssey
191-8314,ἀνδράσιν,ἀνδράσιν,191,Epoi,Homer,The Odyssey
43-10578,ναῖεν δʼ ὅ γʼ ἐν εὐρυχόρῳ Σικυῶνι·,ναῖεν δʼ ὅ γʼ ἐν εὐρυχόρῳ Σικυῶνι ·,43,Epoi,Homer,The Iliad
43-4640,"ἂν δʼ ἕλετʼ ἀμφιβρότην πολυδαίδαλον ἀσπίδα θοῦριν καλήν,","ἂν δʼ ἕλετʼ ἀμφιβρότην πολυδαίδαλον ἀσπίδα θοῦριν καλήν ,",43,Epoi,Homer,The Iliad
43-5893,διʼ ὤμου δʼ ὄβριμον ἔγχος ἔσχεν·,διʼ ὤμου δʼ ὄβριμον ἔγχος ἔσχεν ·,43,Epoi,Homer,The Iliad
43-9543,τί ἦ ὀλοφύρεαι οὕτως;,τί ἦ ὀλοφύρεαι οὕτως ;,43,Epoi,Homer,The Iliad
191-9987,ἤδη μὲν φάος ἦεν ἐπὶ χθόνα,ἤδη μὲν φάος ἦεν ἐπὶ χθόνα,191,Epoi,Homer,The Odyssey
43-8162,πρῶτος Πηνέλεως Βοιώτιος ἦρχε φόβοιο.,πρῶτος Πηνέλεως Βοιώτιος ἦρχε φόβοιο .,43,Epoi,Homer,The Iliad
43-1335,τὼ μὲν ἄρʼ ἄψορροι προτὶ Ἴλιον ἀπονέοντο·,τὼ μὲν ἄρʼ ἄψορροι προτὶ Ἴλιον ἀπονέοντο ·,43,Epoi,Homer,The Iliad
43-8632,τὸν δʼ οὐχ ὑποδέξομαι αὖτις οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω.,τὸν δʼ οὐχ ὑποδέξομαι αὖτις οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω .,43,Epoi,Homer,The Iliad
43-1463,"τοὶ δὲ χρυσέοις δεπάεσσι δειδέχατʼ ἀλλήλους, Τρώων πόλιν εἰσορόωντες·","τοὶ δὲ χρυσέοις δεπάεσσι δειδέχατʼ ἀλλήλους , Τρώων πόλιν εἰσορόωντες ·",43,Epoi,Homer,The Iliad
43-7835,ὣς Αἴας περὶ Πατρόκλῳ ἥρωϊ βεβήκει.,ὣς Αἴας περὶ Πατρόκλῳ ἥρωϊ βεβήκει .,43,Epoi,Homer,The Iliad
191-3461,οἱ δʼ ἄλλοι φύγομεν θάνατόν τε μόρον τε.,οἱ δʼ ἄλλοι φύγομεν θάνατόν τε μόρον τε .,191,Epoi,Homer,The Odyssey
43-1,"μῆνιν ἄειδε θεὰ Πηληϊάδεω Ἀχιλῆος οὐλομένην, ἣ μυρίʼ Ἀχαιοῖς ἄλγεʼ ἔθηκε,","μῆνιν ἄειδε θεὰ Πηληϊάδεω Ἀχιλῆος οὐλομένην , ἣ μυρίʼ Ἀχαιοῖς ἄλγεʼ ἔθηκε ,",43,Epoi,Homer,The Iliad
43-134,"οἴκαδʼ ἰὼν σὺν νηυσί τε σῇς καὶ σοῖς ἑτάροισι Μυρμιδόνεσσιν ἄνασσε,","οἴκαδʼ ἰὼν σὺν νηυσί τε σῇς καὶ σοῖς ἑτάροισι Μυρμιδόνεσσιν ἄνασσε ,",43,Epoi,Homer,The Iliad
731-1069,τοῖόν οἱ ἀπέπνεε λείψανα δαιτός.,τοῖόν οἱ ἀπέπνεε λείψανα δαιτός .,731,Epoi,Apollonius Rhodius,Argonautica
43-8830,"ὣς ἔφαθʼ,","ὣς ἔφαθʼ ,",43,Epoi,Homer,The Iliad
191-5371,τὸν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·,τὸν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς ·,191,Epoi,Homer,The Odyssey
43-10673,οἷσιν Ἀθήνη νῦν ὤρεξε τάχος καὶ ἐπʼ αὐτῷ κῦδος ἔθηκεν,οἷσιν Ἀθήνη νῦν ὤρεξε τάχος καὶ ἐπʼ αὐτῷ κῦδος ἔθηκεν,43,Epoi,Homer,The Iliad
43-11734,τῇσι δʼ ἔπειθʼ Ἑλένη τριτάτη ἐξῆρχε γόοιο·,τῇσι δʼ ἔπειθʼ Ἑλένη τριτάτη ἐξῆρχε γόοιο ·,43,Epoi,Homer,The Iliad
731-2070,"ὅστις ὅδʼ Ὀρχομενός, κτεάνων Ἀθάμαντος ἕκητι μητέρʼ ἑὴν ἀχέουσαν ἀποπρολιπόντες, ἵκοισθε;","ὅστις ὅδʼ Ὀρχομενός , κτεάνων Ἀθάμαντος ἕκητι μητέρʼ ἑὴν ἀχέουσαν ἀποπρολιπόντες , ἵκοισθε ;",731,Epoi,Apollonius Rhodius,Argonautica
43-8736,αὐτὰρ ὄπισθε παῖδες δραγμεύοντες ἐν ἀγκαλίδεσσι φέροντες ἀσπερχὲς πάρεχον·,αὐτὰρ ὄπισθε παῖδες δραγμεύοντες ἐν ἀγκαλίδεσσι φέροντες ἀσπερχὲς πάρεχον ·,43,Epoi,Homer,The Iliad
43-7939,"ὣς υἱὸς Τελαμῶνος ἀγαυοῦ φαίδιμος Αἴας ῥεῖα μετεισάμενος Τρώων ἐκέδασσε φάλαγγας οἳ περὶ Πατρόκλῳ βέβασαν,","ὣς υἱὸς Τελαμῶνος ἀγαυοῦ φαίδιμος Αἴας ῥεῖα μετεισάμενος Τρώων ἐκέδασσε φάλαγγας οἳ περὶ Πατρόκλῳ βέβασαν ,",43,Epoi,Homer,The Iliad
191-2495,"οὐ μὲν γὰρ τοῦ γε κρεῖσσον καὶ ἄρειον, ἢ ὅθʼ ὁμοφρονέοντε νοήμασιν οἶκον ἔχητον ἀνὴρ ἠδὲ γυνή·","οὐ μὲν γὰρ τοῦ γε κρεῖσσον καὶ ἄρειον , ἢ ὅθʼ ὁμοφρονέοντε νοήμασιν οἶκον ἔχητον ἀνὴρ ἠδὲ γυνή ·",191,Epoi,Homer,The Odyssey
43-10624,ὕστατος αὖτε Τυδεΐδης ὄχʼ ἄριστος ἐὼν λάχʼ ἐλαυνέμεν ἵππους.,ὕστατος αὖτε Τυδεΐδης ὄχʼ ἄριστος ἐὼν λάχʼ ἐλαυνέμεν ἵππους .,43,Epoi,Homer,The Iliad
191-4107,ἡ δʼ αἶψʼ ἐξελθοῦσα θύρας ὤιξε φαεινὰς καὶ κάλει·,ἡ δʼ αἶψʼ ἐξελθοῦσα θύρας ὤιξε φαεινὰς καὶ κάλει ·,191,Epoi,Homer,The Odyssey
191-9980,"ὦρσε δὲ Τηλέμαχον καὶ βουκόλον ἠδὲ συβώτην,","ὦρσε δὲ Τηλέμαχον καὶ βουκόλον ἠδὲ συβώτην ,",191,Epoi,Homer,The Odyssey
191-3580,"αὐτὰρ ἔπειτα οἶνον ἐν ἀμφιφορεῦσι δυώδεκα πᾶσιν ἀφύσσας ἡδὺν ἀκηράσιον, θεῖον ποτόν","αὐτὰρ ἔπειτα οἶνον ἐν ἀμφιφορεῦσι δυώδεκα πᾶσιν ἀφύσσας ἡδὺν ἀκηράσιον , θεῖον ποτόν",191,Epoi,Homer,The Odyssey
191-7535,", μετὰ δʼ ἔπρεπε γαστέρι μάργῃ ἀζηχὲς φαγέμεν καὶ πιέμεν·",", μετὰ δʼ ἔπρεπε γαστέρι μάργῃ ἀζηχὲς φαγέμεν καὶ πιέμεν ·",191,Epoi,Homer,The Odyssey
731-3935,ἀλλὰ γὰρ οὔποτε φῦλα δυηπαθέων ἀνθρώπων τερπωλῆς ἐπέβημεν ὅλῳ ποδί·,ἀλλὰ γὰρ οὔποτε φῦλα δυηπαθέων ἀνθρώπων τερπωλῆς ἐπέβημεν ὅλῳ ποδί ·,731,Epoi,Apollonius Rhodius,Argonautica
191-3550,καπνόν τʼ αὐτῶν τε φθογγὴν ὀίων τε καὶ αἰγῶν.,καπνόν τʼ αὐτῶν τε φθογγὴν ὀίων τε καὶ αἰγῶν .,191,Epoi,Homer,The Odyssey
191-5716,;,;,191,Epoi,Homer,The Odyssey
731-2387,τηΰσιοι δὲ πόδες φέρον ἔνθα καὶ ἔνθα·,τηΰσιοι δὲ πόδες φέρον ἔνθα καὶ ἔνθα ·,731,Epoi,Apollonius Rhodius,Argonautica
43-11323,"ὣς ἔφαθʼ,","ὣς ἔφαθʼ ,",43,Epoi,Homer,The Iliad
191-4350,"ὣς ἐφάμην,","ὣς ἐφάμην ,",191,Epoi,Homer,The Odyssey
43-5339,σὺν δʼ ἔβαλον Λαπίθαι πόλεμον καὶ δηϊοτῆτα.,σὺν δʼ ἔβαλον Λαπίθαι πόλεμον καὶ δηϊοτῆτα .,43,Epoi,Homer,The Iliad
43-1330,Ζεὺς μέν που τό γε οἶδε καὶ ἀθάνατοι θεοὶ ἄλλοι ὁπποτέρῳ θανάτοιο τέλος πεπρωμένον ἐστίν.,Ζεὺς μέν που τό γε οἶδε καὶ ἀθάνατοι θεοὶ ἄλλοι ὁπποτέρῳ θανάτοιο τέλος πεπρωμένον ἐστίν .,43,Epoi,Homer,The Iliad
43-2305,βῆ δὲ διὰ προμάχων·,βῆ δὲ διὰ προμάχων ·,43,Epoi,Homer,The Iliad
80-209,"τοὶ μὲν γὰρ ἐυσσώτρου ἐπʼ ἀπήνης ἤγοντʼ ἀνδρὶ γυναῖκα, πολὺς δʼ ὑμέναιος ὀρώρει·","τοὶ μὲν γὰρ ἐυσσώτρου ἐπʼ ἀπήνης ἤγοντʼ ἀνδρὶ γυναῖκα , πολὺς δʼ ὑμέναιος ὀρώρει ·",80,Epoi,Hesiod,Shield of Heracles
191-4235,", ἵνʼ ὀφθαλμοῖσιν ἴδω ἐρίηρας ἑταίρους.",", ἵνʼ ὀφθαλμοῖσιν ἴδω ἐρίηρας ἑταίρους .",191,Epoi,Homer,The Odyssey
731-3256,τὴν μὲν καλέουσι Νάρηκος·,τὴν μὲν καλέουσι Νάρηκος ·,731,Epoi,Apollonius Rhodius,Argonautica
43-1174,οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ·,οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ·,43,Epoi,Homer,The Iliad
43-2463,ἱδρὼς γάρ μιν ἔτειρεν ὑπὸ πλατέος τελαμῶνος ἀσπίδος εὐκύκλου·,ἱδρὼς γάρ μιν ἔτειρεν ὑπὸ πλατέος τελαμῶνος ἀσπίδος εὐκύκλου ·,43,Epoi,Homer,The Iliad
731-1156,καὶ,καὶ,731,Epoi,Apollonius Rhodius,Argonautica
731-4406,ἀλλὰ ἕκηλοι γαῖαν Κεκροπίην παρά τʼ Αὐλίδα μετρήσαντες Εὐβοίης ἔντοσθεν Ὀπούντιά τʼ ἄστεα Λοκρῶν ἀσπασίως ἀκτὰς Παγασηίδας εἰσαπέβητε.,ἀλλὰ ἕκηλοι γαῖαν Κεκροπίην παρά τʼ Αὐλίδα μετρήσαντες Εὐβοίης ἔντοσθεν Ὀπούντιά τʼ ἄστεα Λοκρῶν ἀσπασίως ἀκτὰς Παγασηίδας εἰσαπέβητε .,731,Epoi,Apollonius Rhodius,Argonautica
43-9425,"τὸν μὲν δουρὶ βαλών, τὸν δὲ σχεδὸν ἄορι τύψας.","τὸν μὲν δουρὶ βαλών , τὸν δὲ σχεδὸν ἄορι τύψας .",43,Epoi,Homer,The Iliad
43-6209,"Ἀδρήστοιο δʼ ἔγημε θυγατρῶν,","Ἀδρήστοιο δʼ ἔγημε θυγατρῶν ,",43,Epoi,Homer,The Iliad
731-832,ἔνθʼ αὐτῷ ξύμβλητο κατὰ στίβον Ἡρακλῆι γυμνὸν ἐπαΐσσων παλάμῃ ξίφος·,ἔνθʼ αὐτῷ ξύμβλητο κατὰ στίβον Ἡρακλῆι γυμνὸν ἐπαΐσσων παλάμῃ ξίφος ·,731,Epoi,Apollonius Rhodius,Argonautica
43-9744,Ἥφαιστος δὲ τιτύσκετο θεσπιδαὲς πῦρ.,Ἥφαιστος δὲ τιτύσκετο θεσπιδαὲς πῦρ .,43,Epoi,Homer,The Iliad
191-5394,τὰ δὲ δὴ νῦν πάντα τελεῖται.,τὰ δὲ δὴ νῦν πάντα τελεῖται .,191,Epoi,Homer,The Odyssey
43-6784,αὐτοῖσι δὲ φύζαν ἐνῶρσας,αὐτοῖσι δὲ φύζαν ἐνῶρσας,43,Epoi,Homer,The Iliad
191-5185,θεὸς δʼ ἀποαίνυτο νόστον.,θεὸς δʼ ἀποαίνυτο νόστον .,191,Epoi,Homer,The Odyssey
731-3408,"κεδασθέντων δίχα λαῶν, ἤ τʼ εἴη μετέπειτα κατερχομένοισι κέλευθος.","κεδασθέντων δίχα λαῶν , ἤ τʼ εἴη μετέπειτα κατερχομένοισι κέλευθος .",731,Epoi,Apollonius Rhodius,Argonautica
191-9182,"Τηλέμαχος κέλεταί σε, περίφρων Εὐρύκλεια, κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας.","Τηλέμαχος κέλεταί σε , περίφρων Εὐρύκλεια , κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας .",191,Epoi,Homer,The Odyssey
191-4315,·,·,191,Epoi,Homer,The Odyssey
191-5848,"ἐν δὲ Ζεὺς τερπικέραυνος φύζαν ἐμοῖς ἑτάροισι κακὴν βάλεν,","ἐν δὲ Ζεὺς τερπικέραυνος φύζαν ἐμοῖς ἑτάροισι κακὴν βάλεν ,",191,Epoi,Homer,The Odyssey
191-10026,Ἀργεῖοι,Ἀργεῖοι,191,Epoi,Homer,The Odyssey
43-3379,·,·,43,Epoi,Homer,The Iliad
43-8897,οὐ γὰρ χρὴ κλοτοπεύειν ἐνθάδʼ ἐόντας οὐδὲ διατρίβειν·,οὐ γὰρ χρὴ κλοτοπεύειν ἐνθάδʼ ἐόντας οὐδὲ διατρίβειν ·,43,Epoi,Homer,The Iliad
731-3656,·,·,731,Epoi,Apollonius Rhodius,Argonautica
43-365,ὃ δὲ δέξατο χαίρων παῖδα φίλην·,ὃ δὲ δέξατο χαίρων παῖδα φίλην ·,43,Epoi,Homer,The Iliad
191-32,"εἰδὼς αἰπὺν ὄλεθρον, ἐπεὶ πρό οἱ εἴπομεν ἡμεῖς","εἰδὼς αἰπὺν ὄλεθρον , ἐπεὶ πρό οἱ εἴπομεν ἡμεῖς",191,Epoi,Homer,The Odyssey
731-4005,Ὠλόμεθʼ,Ὠλόμεθʼ,731,Epoi,Apollonius Rhodius,Argonautica
731-3426,"ἐκ τόθεν, ἐξότε τούσγε Διὸς Κρονίδαο κεραυνοὶ νῆσον ἐς ἀντιπέραιαν ἀπέτραπον ὁρμηθῆναι.","ἐκ τόθεν , ἐξότε τούσγε Διὸς Κρονίδαο κεραυνοὶ νῆσον ἐς ἀντιπέραιαν ἀπέτραπον ὁρμηθῆναι .",731,Epoi,Apollonius Rhodius,Argonautica
191-6111,"ἄλλο δέ τοί τι ἔπος ἐρέω,","ἄλλο δέ τοί τι ἔπος ἐρέω ,",191,Epoi,Homer,The Odyssey
43-1182,Γῇ τε καὶ Ἠελίῳ,Γῇ τε καὶ Ἠελίῳ,43,Epoi,Homer,The Iliad
43-7002,"ἀλλʼ ὥς τʼ ὀρνίθων πετεηνῶν αἰετὸς αἴθων ἔθνος ἐφορμᾶται ποταμὸν πάρα βοσκομενάων χηνῶν ἢ γεράνων ἢ κύκνων δουλιχοδείρων,","ἀλλʼ ὥς τʼ ὀρνίθων πετεηνῶν αἰετὸς αἴθων ἔθνος ἐφορμᾶται ποταμὸν πάρα βοσκομενάων χηνῶν ἢ γεράνων ἢ κύκνων δουλιχοδείρων ,",43,Epoi,Homer,The Iliad
731-2012,Κιρκαῖον τόδε που κικλήσκεται·,Κιρκαῖον τόδε που κικλήσκεται ·,731,Epoi,Apollonius Rhodius,Argonautica
43-10000,ἦ κέ μοι αἰνὸν ἀπὸ πραπίδων ἄχος ἔλθοι·,ἦ κέ μοι αἰνὸν ἀπὸ πραπίδων ἄχος ἔλθοι ·,43,Epoi,Homer,The Iliad
43-4820,ἡνίοχος δʼ ἵμασεν καλλίτριχας ἵππους νῆας ἔπι γλαφυράς·,ἡνίοχος δʼ ἵμασεν καλλίτριχας ἵππους νῆας ἔπι γλαφυράς ·,43,Epoi,Homer,The Iliad
731-1014,"ὁμοῦ δέ οἱ ἐσσεύοντο Αἰακίδαι, σὺν δέ σφιν ἀρήιος ὤρνυτʼ Ἰήσων.","ὁμοῦ δέ οἱ ἐσσεύοντο Αἰακίδαι , σὺν δέ σφιν ἀρήιος ὤρνυτʼ Ἰήσων .",731,Epoi,Apollonius Rhodius,Argonautica
43-11037,ἂν δʼ ἄρα Τυδεΐδης ὦρτο,ἂν δʼ ἄρα Τυδεΐδης ὦρτο,43,Epoi,Homer,The Iliad
731-3520,οὐδʼ οἶον κείνης ἐπίκουροι ἕποντο ναυτιλίης·,οὐδʼ οἶον κείνης ἐπίκουροι ἕποντο ναυτιλίης ·,731,Epoi,Apollonius Rhodius,Argonautica
731-2063,ἀμφαγάπαζον ἰδόντες γηθόσυνοι·,ἀμφαγάπαζον ἰδόντες γηθόσυνοι ·,731,Epoi,Apollonius Rhodius,Argonautica
537-104,ἣ θέμις ἀνθρώποις κατὰ ἤθεα.,ἣ θέμις ἀνθρώποις κατὰ ἤθεα .,537,Epoi,Hesiod,Works and Days
43-3145,"αὖτις δʼ ἠϊόνα μεγάλην ψαμάθοισι καλύψαι, ὥς κέν τοι μέγα τεῖχος ἀμαλδύνηται Ἀχαιῶν.","αὖτις δʼ ἠϊόνα μεγάλην ψαμάθοισι καλύψαι , ὥς κέν τοι μέγα τεῖχος ἀμαλδύνηται Ἀχαιῶν .",43,Epoi,Homer,The Iliad
43-4614,"τὸν δέ σφιν ἄνακτʼ ἀγαθὸς Διομήδης ἔκτανε, πὰρ δʼ ἑτάρους δυοκαίδεκα πάντας ἀρίστους.","τὸν δέ σφιν ἄνακτʼ ἀγαθὸς Διομήδης ἔκτανε , πὰρ δʼ ἑτάρους δυοκαίδεκα πάντας ἀρίστους .",43,Epoi,Homer,The Iliad
191-5198,"αὐτὰρ ἐγὼ ποτὶ μακρὸν ἐρινεὸν ὑψόσʼ ἀερθείς, τῷ προσφὺς ἐχόμην ὡς νυκτερίς.","αὐτὰρ ἐγὼ ποτὶ μακρὸν ἐρινεὸν ὑψόσʼ ἀερθείς , τῷ προσφὺς ἐχόμην ὡς νυκτερίς .",191,Epoi,Homer,The Odyssey
191-2426,", καλαὶ δέ τε πᾶσαι·",", καλαὶ δέ τε πᾶσαι ·",191,Epoi,Homer,The Odyssey
43-7127,"νῶϊν δʼ ἐκδῦμεν ὄλεθρον, ὄφρʼ οἶοι Τροίης ἱερὰ κρήδεμνα λύωμεν.","νῶϊν δʼ ἐκδῦμεν ὄλεθρον , ὄφρʼ οἶοι Τροίης ἱερὰ κρήδεμνα λύωμεν .",43,Epoi,Homer,The Iliad
191-729,ὁ δέ οἱ πρόφρων ὑπέδεκτο.,ὁ δέ οἱ πρόφρων ὑπέδεκτο .,191,Epoi,Homer,The Odyssey
731-3950,θυέων δʼ ἀποϝηλόθι κήκιε λιγνύς.,θυέων δʼ ἀποϝηλόθι κήκιε λιγνύς .,731,Epoi,Apollonius Rhodius,Argonautica
191-9289,.,.,191,Epoi,Homer,The Odyssey
191-789,ἷξον·,ἷξον ·,191,Epoi,Homer,The Odyssey
191-8724,ὃ θαρσαλέως ἀγόρευε.,ὃ θαρσαλέως ἀγόρευε .,191,Epoi,Homer,The Odyssey
191-7085,"ὦ γύναι αἰδοίη Λαερτιάδεω Ὀδυσῆος, ἦ τοι ὅ γʼ οὐ σάφα οἶδεν, ἐμεῖο δὲ σύνθεο μῦθον·","ὦ γύναι αἰδοίη Λαερτιάδεω Ὀδυσῆος , ἦ τοι ὅ γʼ οὐ σάφα οἶδεν , ἐμεῖο δὲ σύνθεο μῦθον ·",191,Epoi,Homer,The Odyssey
43-6217,δεῦτʼ ἴομεν πόλεμον δὲ καὶ οὐτάμενοί περ ἀνάγκῃ.,δεῦτʼ ἴομεν πόλεμον δὲ καὶ οὐτάμενοί περ ἀνάγκῃ .,43,Epoi,Homer,The Iliad
191-9177,"τῷ κε τάχα στυγερῶς τινʼ ἐγὼ πέμψαιμι νέεσθαι ἡμετέρου ἐξ οἴκου, ἐπεὶ κακὰ μηχανόωνται.","τῷ κε τάχα στυγερῶς τινʼ ἐγὼ πέμψαιμι νέεσθαι ἡμετέρου ἐξ οἴκου , ἐπεὶ κακὰ μηχανόωνται .",191,Epoi,Homer,The Odyssey
191-5229,"ὣς ἔφατʼ Ἀλκίνοος,","ὣς ἔφατʼ Ἀλκίνοος ,",191,Epoi,Homer,The Odyssey
43-3586,τόσσα μεσηγὺ νεῶν ἠδὲ Ξάνθοιο ῥοάων Τρώων καιόντων πυρὰ φαίνετο Ἰλιόθι πρό.,τόσσα μεσηγὺ νεῶν ἠδὲ Ξάνθοιο ῥοάων Τρώων καιόντων πυρὰ φαίνετο Ἰλιόθι πρό .,43,Epoi,Homer,The Iliad
43-7136,"αἰεὶ δʼ ἀργαλέῳ ἔχετʼ ἄσθματι,","αἰεὶ δʼ ἀργαλέῳ ἔχετʼ ἄσθματι ,",43,Epoi,Homer,The Iliad
731-420,τετάνυστο δὲ λαίφεα νηός.,τετάνυστο δὲ λαίφεα νηός .,731,Epoi,Apollonius Rhodius,Argonautica
731-3374,καὶ τὼ μὲν τὰ ἕκαστα συνῄνεον ἀλλήλοισιν·,καὶ τὼ μὲν τὰ ἕκαστα συνῄνεον ἀλλήλοισιν ·,731,Epoi,Apollonius Rhodius,Argonautica
43-6614,"ἤδη γάρ τις τοῦ γε βίην καὶ χεῖρας ἀμείνων ἢ πέφατʼ,","ἤδη γάρ τις τοῦ γε βίην καὶ χεῖρας ἀμείνων ἢ πέφατʼ ,",43,Epoi,Homer,The Iliad
731-830,"αἶψα δʼ ἐρυσσάμενος μέγα φάσγανον ὦρτο δίεσθαι, μήπως ἢ θήρεσσιν ἕλωρ πέλοι, ἠέ μιν ἄνδρες μοῦνον ἐόντʼ ἐλόχησαν,","αἶψα δʼ ἐρυσσάμενος μέγα φάσγανον ὦρτο δίεσθαι , μήπως ἢ θήρεσσιν ἕλωρ πέλοι , ἠέ μιν ἄνδρες μοῦνον ἐόντʼ ἐλόχησαν ,",731,Epoi,Apollonius Rhodius,Argonautica
191-3427,", ἐγὼ δʼ ἂν ἔπειτα φυγὼν ὕπο νηλεὲς ἦμαρ ὑμῖν ξεῖνος ἔω καὶ ἀπόπροθι δώματα ναίων.",", ἐγὼ δʼ ἂν ἔπειτα φυγὼν ὕπο νηλεὲς ἦμαρ ὑμῖν ξεῖνος ἔω καὶ ἀπόπροθι δώματα ναίων .",191,Epoi,Homer,The Odyssey
731-1613,"οὐδʼ ἔτι μιμνάζειν θέλον ἔμπεδον, ἀλλʼ ἐνὶ νηί, Ἀργέσταο παρᾶσσον ἐπιπνείοντος, ἔβησαν.","οὐδʼ ἔτι μιμνάζειν θέλον ἔμπεδον , ἀλλʼ ἐνὶ νηί , Ἀργέσταο παρᾶσσον ἐπιπνείοντος , ἔβησαν .",731,Epoi,Apollonius Rhodius,Argonautica
191-3460,ἓξ δʼ ἀφʼ ἑκάστης νηὸς ἐυκνήμιδες ἑταῖροι ὤλονθʼ·,ἓξ δʼ ἀφʼ ἑκάστης νηὸς ἐυκνήμιδες ἑταῖροι ὤλονθʼ ·,191,Epoi,Homer,The Odyssey
191-8496,καὶ κύντερον ἄλλο ποτʼ ἔτλης.,καὶ κύντερον ἄλλο ποτʼ ἔτλης .,191,Epoi,Homer,The Odyssey
43-6397,καί,καί,43,Epoi,Homer,The Iliad
43-622,ποδῶν δʼ ὑπένερθε κονίη ἵστατʼ ἀειρομένη·,ποδῶν δʼ ὑπένερθε κονίη ἵστατʼ ἀειρομένη ·,43,Epoi,Homer,The Iliad
43-6362,"οὐδʼ ὅτε περ Δανάης καλλισφύρου Ἀκρισιώνης, ἣ τέκε Περσῆα πάντων ἀριδείκετον ἀνδρῶν·","οὐδʼ ὅτε περ Δανάης καλλισφύρου Ἀκρισιώνης , ἣ τέκε Περσῆα πάντων ἀριδείκετον ἀνδρῶν ·",43,Epoi,Homer,The Iliad
191-1081,"εὖ δὴ ταῦτά γʼ ἔφησθα,","εὖ δὴ ταῦτά γʼ ἔφησθα ,",191,Epoi,Homer,The Odyssey
537-394,αὐτόγυον καὶ πηκτόν,αὐτόγυον καὶ πηκτόν,537,Epoi,Hesiod,Works and Days
