sent_id,text,tokens,doc_id,doc_group,author,title
607-745,τοῖον Ἑλλάνων νέφος ἀμφί σε κρύπτει δορὶ δὴ δορὶ πέρσαν.,τοῖον Ἑλλάνων νέφος ἀμφί σε κρύπτει δορὶ δὴ δορὶ πέρσαν .,607,Greek tragedies,Euripides,Hecuba
276-380,τίς δῆτʼ ἐμοὶ γένοιτʼ ἂν ἀντὶ σοῦ πατρίς;,τίς δῆτʼ ἐμοὶ γένοιτʼ ἂν ἀντὶ σοῦ πατρίς ;,276,Greek tragedies,Sophocles,Ajax
112-783,"οὐδʼ ἀποστήσει λόγου,","οὐδʼ ἀποστήσει λόγου ,",112,Greek tragedies,Euripides,Iphigenia in Tauris
743-668,"στέργω γάρ, ἀνδρὸς φιτυποίμενος δίκην","στέργω γάρ , ἀνδρὸς φιτυποίμενος δίκην",743,Greek tragedies,Aeschylus,Eumenides
605-255,"Χορός ὁ δαίμων ὁ Διὸς παῖς χαίρει μὲν θαλίαισιν,","Χορός ὁ δαίμων ὁ Διὸς παῖς χαίρει μὲν θαλίαισιν ,",605,Greek tragedies,Euripides,Bacchae
654-1161,Ἀχιλλεύς πρῶτος ἦν ἐκεῖνος ἐχθρός.,Ἀχιλλεύς πρῶτος ἦν ἐκεῖνος ἐχθρός .,654,Greek tragedies,Euripides,Iphigenia in Aulis
647-402,"τὸ δυσσεβὲς γὰρ ἔργον μετὰ μὲν πλείονα τίκτει, σφετέρᾳ δʼ εἰκότα γέννᾳ.","τὸ δυσσεβὲς γὰρ ἔργον μετὰ μὲν πλείονα τίκτει , σφετέρᾳ δʼ εἰκότα γέννᾳ .",647,Greek tragedies,Aeschylus,Agamemnon
328-434,"καίτοι καὶ λέγουσʼ αἰσχύνομαι θεόσσυτον χειμῶνα καὶ διαφθορὰν μορφῆς, ὅθεν μοι σχετλίᾳ προσέπτατο.","καίτοι καὶ λέγουσʼ αἰσχύνομαι θεόσσυτον χειμῶνα καὶ διαφθορὰν μορφῆς , ὅθεν μοι σχετλίᾳ προσέπτατο .",328,Greek tragedies,Aeschylus,Prometheus Bound
743-323,"ἔφθιθʼ οὗτος οὐ καλῶς, μολὼν εἰς οἶκον·","ἔφθιθʼ οὗτος οὐ καλῶς , μολὼν εἰς οἶκον ·",743,Greek tragedies,Aeschylus,Eumenides
575-115,Φοῖβος δʼ ὁ πέμψας τάσδε μαντείας ἅμα σωτήρ δʼ ἵκοιτο καὶ νόσου παυστήριος.,Φοῖβος δʼ ὁ πέμψας τάσδε μαντείας ἅμα σωτήρ δʼ ἵκοιτο καὶ νόσου παυστήριος .,575,Greek tragedies,Sophocles,Oedipus King
561-797,.,.,561,Greek tragedies,Sophocles,Women of Trachis
314-474,Θησεύς θάψω νεκροὺς γῆς ἐξελὼν Ἀσωπίας.,Θησεύς θάψω νεκροὺς γῆς ἐξελὼν Ἀσωπίας .,314,Greek tragedies,Euripides,The Suppliants
428-276,Ἠλέκτρα ὅπως ἀφʼ ὑμῶν ὡς προσωτάτω φύγω.,Ἠλέκτρα ὅπως ἀφʼ ὑμῶν ὡς προσωτάτω φύγω .,428,Greek tragedies,Sophocles,Electra
754-530,φήμας δʼ ἡ τάλαινα Τυνδαρὶς ἄλλως κακὰς ἤκουσεν οὐδὲν αἰτία.,φήμας δʼ ἡ τάλαινα Τυνδαρὶς ἄλλως κακὰς ἤκουσεν οὐδὲν αἰτία .,754,Greek tragedies,Euripides,Helen
430-706,οἶμαι μέν.,οἶμαι μέν .,430,Greek tragedies,Euripides,Alcestis
112-579,"ἄγγελλε δʼ ὡς ὄλωλʼ ὑπʼ Ἀργείας τινὸς γυναικός,","ἄγγελλε δʼ ὡς ὄλωλʼ ὑπʼ Ἀργείας τινὸς γυναικός ,",112,Greek tragedies,Euripides,Iphigenia in Tauris
754-70,Ἑλένη τλήμων ἂν εἴης·,Ἑλένη τλήμων ἂν εἴης ·,754,Greek tragedies,Euripides,Helen
130-742,παρ έδραμε τὰ τότε κακὰ τάλανι διογενεῖ κόρῳ.,παρ έδραμε τὰ τότε κακὰ τάλανι διογενεῖ κόρῳ .,130,Greek tragedies,Euripides,Heracles
314-434,"πάσης Ἑλλάδος κοινὸν τόδε,","πάσης Ἑλλάδος κοινὸν τόδε ,",314,Greek tragedies,Euripides,The Suppliants
380-695,οἷά μʼ ἐργάσει κακά.,οἷά μʼ ἐργάσει κακά .,380,Greek tragedies,Sophocles,Philoctetes
380-1156,"πῶς ἂν εἰσίδοιμʼ ἄθλιός σʼ ἀνήρ, ὅς γε σὰν λιπὼν ἱερὰν λιβάδʼ ἐχθροῖς ἔβαν Δαναοῖς ἀρωγός·","πῶς ἂν εἰσίδοιμʼ ἄθλιός σʼ ἀνήρ , ὅς γε σὰν λιπὼν ἱερὰν λιβάδʼ ἐχθροῖς ἔβαν Δαναοῖς ἀρωγός ·",380,Greek tragedies,Sophocles,Philoctetes
380-1402,οὔτε γὰρ σὺ τοῦδʼ ἄτερ σθένεις ἑλεῖν τὸ Τροίας πεδίον οὔθʼ οὗτος σέθεν.,οὔτε γὰρ σὺ τοῦδʼ ἄτερ σθένεις ἑλεῖν τὸ Τροίας πεδίον οὔθʼ οὗτος σέθεν .,380,Greek tragedies,Sophocles,Philoctetes
380-198,οἶσθα δὴ τὸ πᾶν.,οἶσθα δὴ τὸ πᾶν .,380,Greek tragedies,Sophocles,Philoctetes
428-959,Ὀρέστης ὁρῶν σε πολλοῖς ἐμπρέπουσαν ἄλγεσιν.,Ὀρέστης ὁρῶν σε πολλοῖς ἐμπρέπουσαν ἄλγεσιν .,428,Greek tragedies,Sophocles,Electra
636-476,"καὶ νῦν Ὀρέστης—ἦν γὰρ εὐβούλως ἔχων,","καὶ νῦν Ὀρέστης — ἦν γὰρ εὐβούλως ἔχων ,",636,Greek tragedies,Aeschylus,Libation-Bearers
112-95,"ὦ παῖ τᾶς Λατοῦς, Δίκτυννʼ οὐρεία, πρὸς σὰν αὐλάν, εὐστύλων ναῶν χρυσήρεις θριγκούς","ὦ παῖ τᾶς Λατοῦς , Δίκτυννʼ οὐρεία , πρὸς σὰν αὐλάν , εὐστύλων ναῶν χρυσήρεις θριγκούς",112,Greek tragedies,Euripides,Iphigenia in Tauris
110-584,Ἠλέκτρα ἐλθοῦσα μέντοι δῆλον ὡς ἀπόλλυται.,Ἠλέκτρα ἐλθοῦσα μέντοι δῆλον ὡς ἀπόλλυται .,110,Greek tragedies,Euripides,Elektra
654-198,"Μενέλαος ὥστε σʼ ἀλγῦναί γʼ,","Μενέλαος ὥστε σʼ ἀλγῦναί γʼ ,",654,Greek tragedies,Euripides,Iphigenia in Aulis
754-1278,καθαρὰ γὰρ ἡμῖν δώματʼ·,καθαρὰ γὰρ ἡμῖν δώματʼ ·,754,Greek tragedies,Euripides,Helen
328-146,"ἔνεστι γάρ πως τοῦτο τῇ τυραννίδι νόσημα,","ἔνεστι γάρ πως τοῦτο τῇ τυραννίδι νόσημα ,",328,Greek tragedies,Aeschylus,Prometheus Bound
110-555,Πρέσβυς Ἄργει·,Πρέσβυς Ἄργει ·,110,Greek tragedies,Euripides,Elektra
380-1314,", τί με, τί δῆτʼ ἔχεις ἄνω βλέποντα κοὐκ ἀφῆκας εἰς Ἅιδου μολεῖν;",", τί με , τί δῆτʼ ἔχεις ἄνω βλέποντα κοὐκ ἀφῆκας εἰς Ἅιδου μολεῖν ;",380,Greek tragedies,Sophocles,Philoctetes
390-603,ξένων τε πάντων στίχας πολυφθόρους ἐν δαΐ,ξένων τε πάντων στίχας πολυφθόρους ἐν δαΐ,390,Greek tragedies,Aeschylus,Seven against Thebes
452-748,Τειρεσίας Ἐτεοκλέους μὲν οὕνεκʼ ἂν κλῄσας στόμα χρησμοὺς ἐπέσχον·,Τειρεσίας Ἐτεοκλέους μὲν οὕνεκʼ ἂν κλῄσας στόμα χρησμοὺς ἐπέσχον ·,452,Greek tragedies,Euripides,The Phoenician Women
430-71,Χορός —τί ποθ ἡσυχία πρόσθεν μελάθρων;,Χορός —τί ποθ ἡσυχία πρόσθεν μελάθρων ;,430,Greek tragedies,Euripides,Alcestis
643-609,", γῆρας ἀποφυγὼν τὸ σόν. Μενέλαε, ποῖ σὸν πόδʼ ἐπὶ συννοίᾳ κυκλεῖς, διπλῆς μερίμνης διπτύχους ἰὼν ὁδούς;",", γῆρας ἀποφυγὼν τὸ σόν . Μενέλαε , ποῖ σὸν πόδʼ ἐπὶ συννοίᾳ κυκλεῖς , διπλῆς μερίμνης διπτύχους ἰὼν ὁδούς ;",643,Greek tragedies,Euripides,Orestes
605-518,ἕπεσθε θύρσοις διὰ χερῶν ὡπλισμέναι.,ἕπεσθε θύρσοις διὰ χερῶν ὡπλισμέναι .,605,Greek tragedies,Euripides,Bacchae
575-47,καί μʼ ἦμαρ ἤδη ξυμμετρούμενον χρόνῳ λυπεῖ τί πράσσει·,καί μʼ ἦμαρ ἤδη ξυμμετρούμενον χρόνῳ λυπεῖ τί πράσσει ·,575,Greek tragedies,Sophocles,Oedipus King
688-871,"ἔξελθε, τέκνον,","ἔξελθε , τέκνον ,",688,Greek tragedies,Sophocles,Antigone
754-68,Ἑλένη τί δῆτα Νείλου τούσδʼ ἐπιστρέφῃ γύας;,Ἑλένη τί δῆτα Νείλου τούσδʼ ἐπιστρέφῃ γύας ;,754,Greek tragedies,Euripides,Helen
380-950,"Ζεύς,","Ζεύς ,",380,Greek tragedies,Sophocles,Philoctetes
652-695,"ἦλθʼ οὐχὶ μικρὰν θεὸν ἔχων αὑτοῦ μέτα ὁ τῆσδʼ ἀλάστωρ, εἴτʼ Ἀλέξανδρον θέλεις ὀνόματι προσφωνεῖν νιν εἴτε καὶ Πάριν·","ἦλθʼ οὐχὶ μικρὰν θεὸν ἔχων αὑτοῦ μέτα ὁ τῆσδʼ ἀλάστωρ , εἴτʼ Ἀλέξανδρον θέλεις ὀνόματι προσφωνεῖν νιν εἴτε καὶ Πάριν ·",652,Greek tragedies,Euripides,The Trojan Women
452-531,Ἐτεοκλῆς τί ταύτας ἀνακαλεῖς ἔχθιστος ὤν;,Ἐτεοκλῆς τί ταύτας ἀνακαλεῖς ἔχθιστος ὤν ;,452,Greek tragedies,Euripides,The Phoenician Women
607-758,"Ὦ παῖδες Ἑλλάνων, πότε δὴ πότε τὰν Ἰλιάδα σκοπιὰν πέρσαντες ἥξετʼ οἴκους;","Ὦ παῖδες Ἑλλάνων , πότε δὴ πότε τὰν Ἰλιάδα σκοπιὰν πέρσαντες ἥξετʼ οἴκους ;",607,Greek tragedies,Euripides,Hecuba
254-548,"σὺ γάρ μʼ ὅς εἰμι κἀφʼ ὅτου πατρὸς γεγὼς καὶ γῆς ὁποίας ἦλθον, εἰρηκὼς κυρεῖς·","σὺ γάρ μʼ ὅς εἰμι κἀφʼ ὅτου πατρὸς γεγὼς καὶ γῆς ὁποίας ἦλθον , εἰρηκὼς κυρεῖς ·",254,Greek tragedies,Sophocles,Oedipus at Colonus
110-482,"Χορός ἔμολες ἔμολες,","Χορός ἔμολες ἔμολες ,",110,Greek tragedies,Euripides,Elektra
605-371,"σὺ δέ μʼ, ὦ μάκαιρα Δίρκα, στεφανηφόρους ἀπωθῇ θιάσους ἔχουσαν ἐν σοί.","σὺ δέ μʼ , ὦ μάκαιρα Δίρκα , στεφανηφόρους ἀπωθῇ θιάσους ἔχουσαν ἐν σοί .",605,Greek tragedies,Euripides,Bacchae
430-549,τότε ξυναλγεῖν χρῆν σ ὅτ ὠλλύμην ἐγώ.,τότε ξυναλγεῖν χρῆν σ ὅτ ὠλλύμην ἐγώ .,430,Greek tragedies,Euripides,Alcestis
452-290,φίλτατον βροτοῖς.,φίλτατον βροτοῖς .,452,Greek tragedies,Euripides,The Phoenician Women
754-870,", ψόγος δὲ σῷ πατρί.",", ψόγος δὲ σῷ πατρί .",754,Greek tragedies,Euripides,Helen
654-699,ὡς εἴξασιν· αἰδοῦμαι τάδε.,ὡς εἴξασιν · αἰδοῦμαι τάδε .,654,Greek tragedies,Euripides,Iphigenia in Aulis
146-537,πρόπαρ θανούσας δʼ Ἀίδας ἀνάσσοι.,πρόπαρ θανούσας δʼ Ἀίδας ἀνάσσοι .,146,Greek tragedies,Aeschylus,Suppliants
561-275,",",",",561,Greek tragedies,Sophocles,Women of Trachis
430-143,"ἐπεὶ δὲ πολλῶν δακρύων εἶχεν κόρον, στείχει προνωπὴς ἐκπεσοῦσα δεμνίων,","ἐπεὶ δὲ πολλῶν δακρύων εἶχεν κόρον , στείχει προνωπὴς ἐκπεσοῦσα δεμνίων ,",430,Greek tragedies,Euripides,Alcestis
502-536,καὶ τοῦτο πλεῖστον ὠφέλησεν Ἑλλάδα·,καὶ τοῦτο πλεῖστον ὠφέλησεν Ἑλλάδα ·,502,Greek tragedies,Euripides,Andromache
430-169,εἶσί τις;,εἶσί τις ;,430,Greek tragedies,Euripides,Alcestis
428-439,"αἰσχρῶς δʼ, ἐάν περ καὶ λέγῃς·","αἰσχρῶς δʼ , ἐάν περ καὶ λέγῃς ·",428,Greek tragedies,Sophocles,Electra
452-311,ὡς ἄρʼ ἄθλιος κἀκεῖνος ἦν.,ὡς ἄρʼ ἄθλιος κἀκεῖνος ἦν .,452,Greek tragedies,Euripides,The Phoenician Women
349-380,"χαιρέτω μὲν αὖλις ἅδε,","χαιρέτω μὲν αὖλις ἅδε ,",349,Greek tragedies,Euripides,Cyclops
292-1048,ἐθάμβησεν δὲ πᾶς θοινατόρων ὅμιλος ὄρνιθος πόνους.,ἐθάμβησεν δὲ πᾶς θοινατόρων ὅμιλος ὄρνιθος πόνους .,292,Greek tragedies,Euripides,Ion
389-976,δεινὰ δ ἦν παλαίσματα·,δεινὰ δ ἦν παλαίσματα ·,389,Greek tragedies,Euripides,Medea
146-74,"Χορός εἰ δὲ μή, μελανθὲς ἡλιόκτυπον γένος τὸν γάιον","Χορός εἰ δὲ μή , μελανθὲς ἡλιόκτυπον γένος τὸν γάιον",146,Greek tragedies,Aeschylus,Suppliants
636-121,Χορός μῶν οὖν Ὀρέστου κρύβδα δῶρον ἦν τόδε;,Χορός μῶν οὖν Ὀρέστου κρύβδα δῶρον ἦν τόδε ;,636,Greek tragedies,Aeschylus,Libation-Bearers
743-522,"Ἀθηνᾶ ἐμὸν τόδʼ ἔργον, λοισθίαν κρῖναι δίκην.","Ἀθηνᾶ ἐμὸν τόδʼ ἔργον , λοισθίαν κρῖναι δίκην .",743,Greek tragedies,Aeschylus,Eumenides
292-393,"τῷ λόγῳ δὲ χρήσομαι — δίκας βιαίων δώσετʼ ἀνθρώποις γάμων,","τῷ λόγῳ δὲ χρήσομαι — δίκας βιαίων δώσετʼ ἀνθρώποις γάμων ,",292,Greek tragedies,Euripides,Ion
112-449,Ἰφιγένεια ἀκούσατʼ·,Ἰφιγένεια ἀκούσατʼ ·,112,Greek tragedies,Euripides,Iphigenia in Tauris
743-398,"Χορος πολλαὶ μέν ἐσμεν,","Χορος πολλαὶ μέν ἐσμεν ,",743,Greek tragedies,Aeschylus,Eumenides
452-102,σπονδὰς ὅτʼ ἦλθον σῷ κασιγνήτῳ φέρων ἃ προσδεδορκὼς οἶδα τοὺς ὡπλισμένους,σπονδὰς ὅτʼ ἦλθον σῷ κασιγνήτῳ φέρων ἃ προσδεδορκὼς οἶδα τοὺς ὡπλισμένους,452,Greek tragedies,Euripides,The Phoenician Women
428-326,"Ἠλέκτρα ἀλλʼ, ὦ φίλη,","Ἠλέκτρα ἀλλʼ , ὦ φίλη ,",428,Greek tragedies,Sophocles,Electra
643-266,"τίνʼ ἐπικουρίαν λάβω, ἐπεὶ τὸ θεῖον δυσμενὲς κεκτήμεθα;","τίνʼ ἐπικουρίαν λάβω , ἐπεὶ τὸ θεῖον δυσμενὲς κεκτήμεθα ;",643,Greek tragedies,Euripides,Orestes
636-154,Ὀρέστης αὐτὸς καθʼ αὑτοῦ τἄρα μηχανορραφῶ.,Ὀρέστης αὐτὸς καθʼ αὑτοῦ τἄρα μηχανορραφῶ .,636,Greek tragedies,Aeschylus,Libation-Bearers
607-176,ἀλλʼ οὐδὲν αὐτὸν ἥδε γʼ εἴργασται κακόν.,ἀλλʼ οὐδὲν αὐτὸν ἥδε γʼ εἴργασται κακόν .,607,Greek tragedies,Euripides,Hecuba
112-1095,Ἰφιγένεια πέπλον ὀμμάτων προθέσθαι.,Ἰφιγένεια πέπλον ὀμμάτων προθέσθαι .,112,Greek tragedies,Euripides,Iphigenia in Tauris
349-482,"φέρε μοι, ξεῖνε,","φέρε μοι , ξεῖνε ,",349,Greek tragedies,Euripides,Cyclops
561-726,"ὅπως δʼ ἐτέλεσε τοῦτʼ, ἐπενθοροῦσʼ ἄνω καθέζετʼ ἐν μέσοισιν εὐνατηρίοις, καὶ δακρύων ῥήξασα θερμὰ νάματα ἔλεξεν· ὦ λέχη τε καὶ νυμφεῖʼ ἐμά,","ὅπως δʼ ἐτέλεσε τοῦτʼ , ἐπενθοροῦσʼ ἄνω καθέζετʼ ἐν μέσοισιν εὐνατηρίοις , καὶ δακρύων ῥήξασα θερμὰ νάματα ἔλεξεν · ὦ λέχη τε καὶ νυμφεῖʼ ἐμά ,",561,Greek tragedies,Sophocles,Women of Trachis
380-1222,λόγους δʼ ἄκουσον οὓς ἥκω φέρων.,λόγους δʼ ἄκουσον οὓς ἥκω φέρων .,380,Greek tragedies,Sophocles,Philoctetes
654-305,φῶς γὰρ τόδʼ ἥκει μακάριον τῇ παρθένῳ.,φῶς γὰρ τόδʼ ἥκει μακάριον τῇ παρθένῳ .,654,Greek tragedies,Euripides,Iphigenia in Aulis
575-688,"Οἰδίπους καί σοι, γύναι, τἀληθὲς ἐξερῶ.","Οἰδίπους καί σοι , γύναι , τἀληθὲς ἐξερῶ .",575,Greek tragedies,Sophocles,Oedipus King
743-335,οὐδὲ μὴν ἐμοὶ θέμις φόνου διαιρεῖν ὀξυμηνίτου δίκας,οὐδὲ μὴν ἐμοὶ θέμις φόνου διαιρεῖν ὀξυμηνίτου δίκας,743,Greek tragedies,Aeschylus,Eumenides
452-403,"χρῆν δʼ αὐτὸν οὐχ ὅπλοισι τὰς διαλλαγάς, μῆτερ, ποιεῖσθαι·","χρῆν δʼ αὐτὸν οὐχ ὅπλοισι τὰς διαλλαγάς , μῆτερ , ποιεῖσθαι ·",452,Greek tragedies,Euripides,The Phoenician Women
754-510,Ἑλένη οἲ ἐγώ·,Ἑλένη οἲ ἐγώ ·,754,Greek tragedies,Euripides,Helen
328-666,"Προμηθεύς σεμνόστομός γε καὶ φρονήματος πλέως ὁ μῦθός ἐστιν,","Προμηθεύς σεμνόστομός γε καὶ φρονήματος πλέως ὁ μῦθός ἐστιν ,",328,Greek tragedies,Aeschylus,Prometheus Bound
432-227,"εἰ δὴ κλοπή τίς ἐστι, τὸν κλέπτην σκόπει ἄπορον ἄκαρπον·","εἰ δὴ κλοπή τίς ἐστι , τὸν κλέπτην σκόπει ἄπορον ἄκαρπον ·",432,Greek tragedies,Sophocles,Tracking Satyrs
254-239,"Χορός ἀλλʼ ἴσθι,","Χορός ἀλλʼ ἴσθι ,",254,Greek tragedies,Sophocles,Oedipus at Colonus
652-963,Χορός τάχʼ ἐς φίλαν γᾶν πεσεῖσθʼ ἀνώνυμοι.,Χορός τάχʼ ἐς φίλαν γᾶν πεσεῖσθʼ ἀνώνυμοι .,652,Greek tragedies,Euripides,The Trojan Women
276-646,"Τέκμησσα Αἴας ὅδʼ ἡμῖν ἀρτίως νεοσφαγὴς κεῖται,","Τέκμησσα Αἴας ὅδʼ ἡμῖν ἀρτίως νεοσφαγὴς κεῖται ,",276,Greek tragedies,Sophocles,Ajax
743-514,νικήσω δʼ ἐγώ.,νικήσω δʼ ἐγώ .,743,Greek tragedies,Aeschylus,Eumenides
349-33,εἰς αὐλὰν πότ ἀμφιβαλεῖς ποιηροὺς λείπουσα νομοὺς Αἰτναίων εἴσω σκοπέλων;,εἰς αὐλὰν πότ ἀμφιβαλεῖς ποιηροὺς λείπουσα νομοὺς Αἰτναίων εἴσω σκοπέλων ;,349,Greek tragedies,Euripides,Cyclops
561-233,καὶ γὰρ οὐδʼ ἀνιστόρουν μακράν.,καὶ γὰρ οὐδʼ ἀνιστόρουν μακράν .,561,Greek tragedies,Sophocles,Women of Trachis
186-548,τί μέλλετε σκηπτοῦ ʼπιόντος πολεμίων σῷσαι βίον;,τί μέλλετε σκηπτοῦ ʼπιόντος πολεμίων σῷσαι βίον ;,186,Greek tragedies,Euripides,Rhesus
380-1215,"τοῦ κεχρημένοι,","τοῦ κεχρημένοι ,",380,Greek tragedies,Sophocles,Philoctetes
754-1410,Θεοκλύμενος σύγγονον κτανεῖν κακίστην — Θεράπων εὐσεβεστάτην μὲν οὖν.,Θεοκλύμενος σύγγονον κτανεῖν κακίστην — Θεράπων εὐσεβεστάτην μὲν οὖν .,754,Greek tragedies,Euripides,Helen
380-1286,", νῦν δὲ τῶν τεθνηκότων",", νῦν δὲ τῶν τεθνηκότων",380,Greek tragedies,Sophocles,Philoctetes
452-855,Κρέων τί δʼ ἄν τις εἴποι;,Κρέων τί δʼ ἄν τις εἴποι ;,452,Greek tragedies,Euripides,The Phoenician Women
643-391,Ὀρέστης ἔδοξʼ ἰδεῖν τρεῖς νυκτὶ προσφερεῖς κόρας.,Ὀρέστης ἔδοξʼ ἰδεῖν τρεῖς νυκτὶ προσφερεῖς κόρας .,643,Greek tragedies,Euripides,Orestes
502-941,"Πηλεύς ἄτεκνος ἔρημος,","Πηλεύς ἄτεκνος ἔρημος ,",502,Greek tragedies,Euripides,Andromache
605-204,νῦν γὰρ πέτῃ τε καὶ φρονῶν οὐδὲν φρονεῖς.,νῦν γὰρ πέτῃ τε καὶ φρονῶν οὐδὲν φρονεῖς .,605,Greek tragedies,Euripides,Bacchae
428-401,οὐ ταῦτʼ ἀβούλου καὶ κακοῦ γνώμην πατρός;,οὐ ταῦτʼ ἀβούλου καὶ κακοῦ γνώμην πατρός ;,428,Greek tragedies,Sophocles,Electra
452_3483,,,452,Greek tragedies,Euripides,The Phoenician Women
652-503,ἀλλʼ ὅμως ἐμοῦ ζώσης γʼ ὄλωλεν εὐτυχεστέρῳ πότμῳ.,ἀλλʼ ὅμως ἐμοῦ ζώσης γʼ ὄλωλεν εὐτυχεστέρῳ πότμῳ .,652,Greek tragedies,Euripides,The Trojan Women
254-1561,νέμεσις γάρ.,νέμεσις γάρ .,254,Greek tragedies,Sophocles,Oedipus at Colonus
652-947,Περ γάμων τε πυρὶ καταίθεται τέραμνα καὶ πόλις ἄκρα τε τειχέων.,Περ γάμων τε πυρὶ καταίθεται τέραμνα καὶ πόλις ἄκρα τε τειχέων .,652,Greek tragedies,Euripides,The Trojan Women
130-1006,"ἔπραξε γὰρ βούλησιν ἣν ἐβούλετο, ἄνδρʼ Ἑλλάδος τὸν πρῶτον αὐτοῖσιν βάθροις ἄνω κάτω στρέψασα.","ἔπραξε γὰρ βούλησιν ἣν ἐβούλετο , ἄνδρʼ Ἑλλάδος τὸν πρῶτον αὐτοῖσιν βάθροις ἄνω κάτω στρέψασα .",130,Greek tragedies,Euripides,Heracles
169-285,"σὺ δʼ ἐς δόμους σὺν παισὶ χώρει,","σὺ δʼ ἐς δόμους σὺν παισὶ χώρει ,",169,Greek tragedies,Euripides,Heracleidae
754-600,"μᾶ τερ, οἲ ʼγώ.","μᾶ τερ , οἲ ʼγώ .",754,Greek tragedies,Euripides,Helen
38-76,ἡ δὲ βάρβαρον.,ἡ δὲ βάρβαρον .,38,Greek tragedies,Aeschylus,Persians
665-510,Χορός πρόδοτος ἐκ φίλων.,Χορός πρόδοτος ἐκ φίλων .,665,Greek tragedies,Euripides,Hippolytus
276-114,φείδου μηδὲν ὧνπερ ἐννοεῖς.,φείδου μηδὲν ὧνπερ ἐννοεῖς .,276,Greek tragedies,Sophocles,Ajax
605-859,", οὐ ῥᾴδιον ζήτημα",", οὐ ῥᾴδιον ζήτημα",605,Greek tragedies,Euripides,Bacchae
743-84,καὶ πάντα ταῦτα λὰξ ὁρῶ πατούμενα.,καὶ πάντα ταῦτα λὰξ ὁρῶ πατούμενα .,743,Greek tragedies,Aeschylus,Eumenides
636-712,", ὅρκος τʼ ἐμμένει πιστώμασι.",", ὅρκος τʼ ἐμμένει πιστώμασι .",636,Greek tragedies,Aeschylus,Libation-Bearers
130-1032,"ἅλις γὰρ ὁ θεὸς ὠφελῶν,","ἅλις γὰρ ὁ θεὸς ὠφελῶν ,",130,Greek tragedies,Euripides,Heracles
292-1104,ὁ δʼ οἶκτος ὁ σὸς ἐμοὶ κρείσσων πάρα καὶ μητρὶ τἠμῇ·,ὁ δʼ οἶκτος ὁ σὸς ἐμοὶ κρείσσων πάρα καὶ μητρὶ τἠμῇ ·,292,Greek tragedies,Euripides,Ion
292-225,"Ἴων οὐδʼ ἔτεκες οὐδὲν πώποτʼ, ἀλλʼ ἄτεκνος εἶ;","Ἴων οὐδʼ ἔτεκες οὐδὲν πώποτʼ , ἀλλʼ ἄτεκνος εἶ ;",292,Greek tragedies,Euripides,Ion
38-453,"ὅστις Ἑλλήσποντον ἱρὸν δοῦλον ὣς δεσμώμασιν ἤλπισε σχήσειν ῥέοντα, Βόσπορον ῥόον θεοῦ·","ὅστις Ἑλλήσποντον ἱρὸν δοῦλον ὣς δεσμώμασιν ἤλπισε σχήσειν ῥέοντα , Βόσπορον ῥόον θεοῦ ·",38,Greek tragedies,Aeschylus,Persians
561-694,"γύναι,","γύναι ,",561,Greek tragedies,Sophocles,Women of Trachis
636-455,λέγοιτʼ ἂν εἴ τι δεῖ·,λέγοιτʼ ἂν εἴ τι δεῖ ·,636,Greek tragedies,Aeschylus,Libation-Bearers
652-97,"μολπάν, οὐ τὰν αὐτὰν οἵαν ποτὲ δὴ σκήπτρῳ Πριάμου διερειδομένα ποδὸς ἀρχεχόρου πληγαῖς Φρυγίους εὐκόμποις ἐξῆρχον θεούς","μολπάν , οὐ τὰν αὐτὰν οἵαν ποτὲ δὴ σκήπτρῳ Πριάμου διερειδομένα ποδὸς ἀρχεχόρου πληγαῖς Φρυγίους εὐκόμποις ἐξῆρχον θεούς",652,Greek tragedies,Euripides,The Trojan Women
292-609,ἔχρη σας ὑμνῳδίαν;,ἔχρη σας ὑμνῳδίαν ;,292,Greek tragedies,Euripides,Ion
452-1464,"Οἰδίπους ἱερὸς Κολωνός, δώμαθʼ ἱππίου θεοῦ","Οἰδίπους ἱερὸς Κολωνός , δώμαθʼ ἱππίου θεοῦ",452,Greek tragedies,Euripides,The Phoenician Women
328-615,"Χορός ἐμοὶ δʼ ὅτε μὲν ὁμαλὸς ὁ γάμος, ἄφοβος·","Χορός ἐμοὶ δʼ ὅτε μὲν ὁμαλὸς ὁ γάμος , ἄφοβος ·",328,Greek tragedies,Aeschylus,Prometheus Bound
169-914,"κομίζετʼ αὐτόν, δμῶες·","κομίζετʼ αὐτόν , δμῶες ·",169,Greek tragedies,Euripides,Heracleidae
654-1082,"ὃ μὲν νεοσσός ἐστιν,","ὃ μὲν νεοσσός ἐστιν ,",654,Greek tragedies,Euripides,Iphigenia in Aulis
561-36,"ἀτὰρ ἀνδρὸς κατὰ ζήτησιν οὐ πέμπεις τινά, μάλιστα δʼ ὅνπερ εἰκὸς Ὕλλον, εἰ πατρὸς νέμοι τινʼ ὤραν τοῦ καλῶς πράσσειν δοκεῖν;","ἀτὰρ ἀνδρὸς κατὰ ζήτησιν οὐ πέμπεις τινά , μάλιστα δʼ ὅνπερ εἰκὸς Ὕλλον , εἰ πατρὸς νέμοι τινʼ ὤραν τοῦ καλῶς πράσσειν δοκεῖν ;",561,Greek tragedies,Sophocles,Women of Trachis
